,Review,mua_sam
140,"Chợ phiên Eco Fun ở trường Đh Kinh Tế này cũng tổ chức được mấy lần rồi í, đợt này nghe bảo là phiên chợ đặc biệt cho Tết, nên anh chị em nào chưa tậu được đồ Tết thì chắc không thể bỏ qua rồi nè. 
Ở đây bày bán cũng đủ loại lắm, nào quần áo, phụ kiện trang sức, phụ kiện điện thoại, giày dép bla bla, tha hồ mà càn quét. Ngoài ra còn có thêm mấy gian hàng ẩm thực, đồ ăn bao la bát ngát cho tụi mình ăn nữa. Cuối tuần này nhất định phải kéo cả đồng bọn qua đây thôi.",4
141,"Mình đi chợ phiên này 2 lần rồi, tổ chức ở bên kinh tế, trường đại học cũ của mình luôn, khu chợ cũng rộng và nhiều gian hàng, có ăn uống, thời trang, giá cả cũng ok
phân khu các gian hàng dễ dàng lựa chọn và đi lại",4
142,"Chợ phiên bên Đại học kinh tế này cũng khá nổi nè. Tổ chức được mấy lần rồi á.
Không gian trong sân trường Đh cũng rộng nên quy mô khá hoành tráng. Các bạn sinh viên lại tổ chức nhiều chương trình bên lề khá thú vị nữa nên đi chợ phiên này ngoài mua sắm thì ăn chơi cũng zui lắm. 
Tổng cộng gần 100 gian hàng, mà tổ chức mỗi thứ 7 thôi, nên lỡ bận j thì bỏ qua cũng tiếc ý :(",4
143,"Hoa đẹp, tư vấn giao hàng nhanh nhẹn, chuyên nghiệp
mà cái nội dung nhắn gửi viết nguệch ngoạc trên tờ giấy bìa gấp lại cực kỳ kém sang.
Mất hết điểm",3
144,"Shop hoa này nằm ngay chỗ bùng binh Nguyễn Hữu Thọ nên cũng dễ tìm, bạn mình hay mua hoa nên chỉ qua đây. Sắp tới 20-10 nên shop cũng nhập về khá nhiều hoa, có nhiều loại kể cả hoa nhập nữa. Hoa cắm sẵn mình thấy cũng khá đẹp, giá tầm 300-500k là có bó hoa đẹp rồi. Còn muốn kiểu nào thì shop bó theo ý mình luôn, tầm 10p là xong. Có dịp sẽ ghé lại ủng hộ",4
145,"Shop hoa này nằm ngay chỗ bùng binh Nguyễn Hữu Thọ nên cũng dễ tìm, bạn mình hay mua hoa nên chỉ qua đây. Sắp tới 20-10 nên shop cũng nhập về khá nhiều hoa, có nhiều loại kể cả hoa nhập nữa. Hoa cắm sẵn mình thấy cũng khá đẹp, giá tầm 300-500k là có bó hoa đẹp rồi. Còn muốn kiểu nào thì shop bó theo ý mình luôn, tầm 10p là xong. Có dịp sẽ ghé lại ủng hộ",4
146,"Người thích hoa, khoái ngắm hoa nên hay lang thang mấy tiệm hoa :D
Hoa Việt My tươi, nhiều loại hoa với màu sắc và ý nghĩa đa dạng. Hoa ở đây được cắm theo bó, theo lãng.... Rực rỡ lắm luôn! 
Nghệ nhân cắm hoa ở đây cũng có nhiều kinh nghiệm, cắm nhanh gọn mà vẫn đẹp nè. Giá hơi cao tí nhưng hợp lý nè! 
Bước vào tiệm hoa là thấy hoa tươi thích rồi đấy! Cũng sắp 20/10 rồi, các bạn nam cứ ghé đây mua hoa tặng người yêu nha!",4
147,"Shop này có 3 chi nhánh lận. Bình thường mình hay mua ở Đống Đa nay thuận đường ghé Lê Đình Lý. Shop hoa hơi nhỏ mà được cái chất lương, nhân viên cũng nhiệt tình, dễ thương nữa. Hoa bên này đa dạng lắm có đủ loại từ các loại hoa nhập ở Đà Lạt đến các loại ngoại nhập. Hoa tươi gói ra cũng rất nghệ. Mình thích rất mấy kiểu bó truyền thống bên này. Kiểu đơn giản nhưng kết hợp giữa hoa và màu sắc rất hài hòa. Ship hàng lại có tâm đúng giờ hết sức.",4
148,"Chiều mát cuối tuần ghé Bạch đằng dạo thấy mấy bạn chơi cái này nên lại hỏi thăm thử. Mấy bạn chỉ vào thuê ngay cửa hàng đối diện luôn.
Hình như đây là cửa hàng scooter điện duy nhất ở Đn thì phải. 
Mình và bạn có vào thuê một chiếc đi thử. Xe cực nhẹ luôn, dễ đi lắm, đứng lên cái và vặn ga là phi vù vù thôi 😁
Giá cho một giờ thuê là 150k nha. 
Mà nói chứ cái cửa hàng này là cái ""động"" toàn người đẹp thì phải )) anh chủ người hàn cao ráo xinh zai cực, đến chỉ quản lý cũng xinh luôn 😂
Sẽ còn ghé lại nữa",4
149,Biết đến dịch vụ cho thuê xe điện này cũng đã lâu mà hôm nay mình mới thử. Nói chung cảm giác rất thú vị. Cái này thì ăn toàn vì có phanh đèn đủ cả nhưng lần đầu mình chạy không quen nên cũng suýt sml mất lần. Thích hợp cuối tuần bạn bè đi chơi giải trí xả strees,4
150,"Thấy xe này giới trẻ dạo này ùn ùn kéo chơi, cũng lết ""thân già"" đi thử. Nhìn vậy mà dễ đi cực luôn ấy. Thay vì đi xe máy hay oto thì đi xe này dạo mát buổi đêm sẽ thích lắm luôn. 
Anh chủ tiệm người Hàn, galang và dễ thương lắm! Có mấy chị nhân viên cũng luôn vui vẻ, nhiệt tình, hướng dẫn chu đáo. Xe này mới đi khá luống cuống, đi được một tí quen là cứ phóng thả ga thôi à! 
Các bạn nên đến thử nha!!",4
151,"Uy tín , chất lượng , sản phẩm giá thành phải chăng",5
152,"Ghế massage toàn thân OHCO M.8 OHCO là thương hiệu ghế massage với tính năng và thiết kế vô song, được thiết kế bởi nhà thiết kế công nghiệp nổi tiếng nhất trên thế giới KEN OKUYAMA người thiết kế ra chiếc xe Ferrari, kĩ thuật SHIATSU bởi OKABAYASHI SENSEI, được sản xuất hoàn toàn tại Nhật Bản. Bảo hành 6 năm phần máy toàn quốc Bảo hành 3 năm phần da Kiến tạo không gian, lọc không khí, xông tinh dầu Hãng ghế massage Luxury bậc nhất Thiết kế cánh mở bởi Ken-Okuyama Làm thủ công tại Nhật Bản. Sản phẩm đem lại trải nghiệm rất tuyệt vời, kèm theo đó là hiệu quả cực kì rõ rệt sau mỗi bài massage khác nhau.",5
153,"Ghế massage - Maxcare Home quận Hải Châu cung cấp nhiều loại ghế massage đang có trên thị trường, Chủ yếu là các dòng ghế massage có xuất sử nhập khẩu từ Nhật Bản. Gía cảu các loại ghế ở đây dao động từ 25 triệu đến trên 100 triệu đều có. Đội ngũ nhân viên ở đây tư vấn rất nhiệt tình. Qua mình tham khảo thì các sản phẩm ở đây đầu được hỗ trợ vận chuyển giao hàng trên toàn quốc, có chế độ dùng thử ghế massage tại nhà rất tốt. Nhất là trong thời điểm dịch bệnh diễn ra phức tạp như hiện nay.",5
154,"Được coi là “nhà vật lý trị liệu tại nhà”, Ghế massage sau 1 chặng đường cải tiến liên tục đã mô phỏng được tối đa các động tác massage bằng tay của các bậc thầy. Với phương pháp hiện đại, thể hiện phong cách truyền thống, ghế massage ngày nay sử dụng các kĩ thuật xoa bóp vật lý tác động trực tiếp lên các phần cơ, huyệt và các điểm tiếp xúc trên cơ thể. Từ đó gián tiếp tác động lên hệ thần kinh và mạch máu, tạo ra các tác động tích cực lên cơ thể người dùng. 
Chính vì mô phỏng thành công quy trình massage thủ công, ghế massage cũng tạo được các tác động và hiệu quả rõ rệt như lưu thông mạch máu, tăng cường hoạt động của hệ thần kinh và loại bỏ áp lực lên các bó cơ cũng như gân- xương khớp. 
Với tất cả các tính năng nổi bật, công nghệ vượt trội cũng như chất liệu trong từng bộ phận sản phẩm được chăm chút tỉ mỉ. Các sản phẩm ghế massage được phân phối bởi Maxcare Home sẽ giúp người dùng an tâm hơn khi phải đưa ra quyết định mua cho mình 1 thiết bị “vật lí trị liệu” tại nhà. Tại Đà Nẵng chúng tôi có showroom tại địa chỉ: 160 Hải Phòng, Thạch Thang, Hải Châu, Đà Nẵng phục vụ nhu cầu tìm hiểu về các sản phẩm ghế massage của các khách hàng trong và ngoài khu vực. Hoặc quý khách hàng cũng có thể liên hệ trực tiếp với nhân viên tại showroom ghế massage quận Hải Châu theo hotline: 0975411888 để được tư vấn hoàn toàn MIỄN PHÍ.",5
155,"Có người thân ra Đà Nẵng chơi nên mình cũng muốn tìm chỗ nào uy tín để dẫn đi mua quà biếu các thứ. Mình vốn ngại mua đồ ở chợ vì sợ chất lượng không đảm bảo, với giá cả cũng không biết thế nào mà lần. Nghe vài người quen giới thiệu mua đồ ở trung tâm này uy tín nên mình ghé đến mua luôn.

Hàng hóa ở đây nhiều vô kể, bày trí gọn gàng, có niêm yết giá từng loại nên yên tâm lựa chọn. Hầu như ở đây món đặc sản gì cũng có ấy, từ hàng khô đến hàng đông lạnh, đặc sản khắp miền Trung Tây Nguyên luôn. Nhân viên bán hàng tư vấn nhiệt tình. Vô đây cầm giỏ lựa đồ như đi siêu thị, thích gì mua nấy, giá cả rõ ràng nên thấy thoải mái lắm :))",4
156,"Có người bạn ngoài Hà Nội vào chơi nên ghé chỗ này mua ít đồ về làm quà.
Ở đây mình thấy đồ đa dạng lắm từ các đặc sản Đà Nẵng như nước mắm Nam Ô, khô mè Bà Liễu, các loại hải sản khô, bánh tráng, chả bò thì nóng hổi luôn...
Các loại bánh kẹo, cafe, rong biển, trầm...
Giá cả mình thấy ok, không chặt chém như những chỗ khác nên ghé đây.",4
157,"Mình củng có đặt hàng ở quán này rồi🌻🌻 Chủ quán phục vụ tốt.🌹🌹sản phẩm hok khác gì như siêu thị, chất lượng thì đảm bảo.🤪🤪",5
158,Giày mang êm lại nhẹ,4
159,"Mình khá thích mang giày crocs vì mềm nhẹ, không sợ đen chân, đi mưa khá ổn, thấy foody giới thiệu shop này mới khai trương giảm giá nên ghé qua mua thử
mình mua 1 đôi được giảm 20% và tặng kèm 10 sticker
ai mua 3 đôi thì tặng thêm 1 đôi và 40 sticker
ngày 18/7 là hết khuyến mãi rồi á",4
160,"Nhiều mẫu giày siêu xinh luôn nè, giáy này khỏi cần review nhiều mang cực nhẹ, lại êm ái, nhất là trời mưa thì đi mưa khá tiện, tranh thủ khai trương giảm 20% 1 tuần từ 12/7 thì ghé bợ 1 đôi đề phòng mùa mưa sắp tới",4
161,"Shop giày có nhiều mầu giáy crocs siêu xinh lun, hồi trước tìm mua mấy giày này để đi mưa cực dễ sợ, bên này nhiều mẫu mã cute lắm, ưng dễ thương hơn thì gắn thêm hình hoạt hình nè
giáy này trai gái con nít đều mang được hết nha",4
162,"Một cửa hàng cây cảnh đa dạng, phong phú ở Đà Nẵng. Mấy chậu cây nhỏ xinh rất thích hợp đặt bàn làm việc hoặc trang trí nội thất. Thái độ phục vụ của anh chị chủ và nhân viên thì vô cùng niềm nở. Mỗi lần đến đây đều muốn nán lại lâu hơn chứ ko muốn về. Hy vọng shop sẽ luôn đa dạng mẫu cây, giữ vững chất lượng. Chúc shop buôn may bán đắt. :)",5
163,"Qua quận 3 chơi nơi bạn rủ sang đây mua cây luôn. Nghe bảo cũng phong phú mà rẻ lắm và đúng thật. Cây hoa cũng nhiều lắm. Giá từ 15k cho mấy cây sen đá mini. Nhiều kiểu chậu nhỏ nhỏ xinh xinh cũng lạ, mấy cái tượng decor thì bạt ngàn tha hồ chọn. A chủ khá cute, tư vấn kĩ. Phía trong nhà rất sạch sẽ. 
Mà tiện thể mình chỉ cho mấy bạn chỗ bán cây, không phải kiểu cute như này nhưng rẻ cực. Ở trần cao vân khúc zé đi lên xíu là có. Quán nhỏ nhỏ thôi mà nghe bảo có cả vườn ở trên gần bà nà để nuôi cây cơ, giá max rẻ nhé",4
164,Good place for dinner with family or dates,5
165,"Indochina nơi mua sắm vui chơi ăn tương đối ok
- khu vui chơi với nhiều game hấp dẫn trẻ con lẫn người lớn, sạch sẽ, mát mẽ, thiết chơi mới 
- khu mua sắm rất nhiều shop hàng hiệu cao cấp, hàng đẹp, phong phú, hàng thời trang quần áo, vali, túi sách, mỹ phẩm, đồ chơi trẻ em
-khu ăn uống có nhiều nhà hàng nhỏ khác nhau với nhiều món ăn bắc trung nam, hàn quốc, nước giải khác. Đặc biệt khu ăn uống nhìn ra view sông Hàn cực đẹp và thơ mộng cả ngày cũng như đêm
Indochina điểm đến ok",5
166,"Ở ĐN cũng khá lâu rồi nhưng lần đầu mình đến đây là hồi dookki khai trương ^^
Sau đợt đó mới biết trong này tập hợp quá trời thứ luôn í. Nào là ẩm thực với các thương hiệu nội tiếng, các nhãn hiệu thời trang xịn xò, khu vui chơi quá nhiều trò hay.
sẽ còn ghé lại nhiều nữa",4
167,Tôm cá thịt ở đây rất ngon,5
168,"Mình đã mua khác nhiều đồ tươi ở đây, lúc mới khai trương cửa hàng có giảm giá nhiều loại rau củ, hàng hoá, hàng tươi sống
Mình có mua xoài cát rất ngon và ngọt nha, kiểu chua ngọt đúng gu mình thích
Hộp đào vàng mình chụp ảnh ăn ngon, bỏ lạnh ăn càng thích đó
Súp lơ xanh tươi, ngọt
Cà rốt bé bé luộc lên ăn healthy giảm cân
Mình có mua hộp nho khô nữa mà k chụp, ăn trong 2 ngày là hết veo cái hộp lun đó, ăn xong tráng miệng khá thích
Shop trung tâm dễ tìm",4
169,"Chỗ này gần công ty mình. Chuyên bán mấy món đồ trang trí nhà cửa kiểu cute, vintage dễ thương lắm. Chị chủ làm bên kiến trúc nên ko gian decord siêu đẹp. Chụp ảnh góc nào cũng xinh ko tưởng :((((( Đồ ở đây thì khá đa dạng, từ cây cỏ, tranh, gối, ly tách đến ga gối. Ly tách là gốm sứ Nhật, ko có hoa hòe mà nhã nhặn lắm. Mình đặc biệt thích hoa cỏ ở đây, đẹp lắm lun á. Tết mua hoa này về thích hơn hoa thật lun. Hehe. Hoa cẩm tú cầu giá 40k/cành. Ly thì giá đa dang.Mấy mươi k cũng có mà mấy trăm cũng có ^^",4
170,"Shop này mới khai trương gần ngay bờ hồ Hàm Nghi. Shop gì mà xinh từ ngoài cửa vào bên trong nhìn thích vô cùng. Đồ trang trí bên này siêu chất luôn. Theo phong cách boho chic nên có gì đó bùi bụi, phóng khoáng. Vừa cổ điển nhưng cũng không kém phần tinh tế hiện đại. Mình thích mấy chậu cây tiểu cạnh với thảm du mục nên ni cực kì. Đồ gốm Nhật bên shop cũng rất dễ thương mà giá chỉ từ 30k, 40k thôi!",4
171,"🤪 Hoa mai mỹ phẩm hàn quốc
⛩ 1m núi thành
🕰 8 - 22:30
❤️ Lần này quay lại là vì tham gia mini của Hoa Mai được trúng 1 son sweet glam secrect key màu My Rose. Hạn nhân thưởng là 2 ngày kể từ khi công bố kết quả. Vừa bước vào nhân viên đã chảo hỏi thân thiện, hướng dẫn mình nhận quà mini game. Sau khi nhận xong mình mua thêm vài mặt nạ về đắp để tết kịp đẹp nè :)) cơ mà đem về nhà test thầy màu son lại hồng quá, mình thì hong ưng màu hồng nên chắc sẽ cho chị mình dùng. Dù sao cũng là trải nghiệm vui và đáng quag lại để mua các sản phẩm khác",4
172,"🤪 Hoa mai - mỹ phẩm hàn quốc
💁🏼‍♀️ 1M Núi thành
🕰 8 - 22h
❤️ Gần đây shop hay có nhiều khuyến mãi nhân dịp Noel / năm mới nên mình cũng sắm được vài thứ. Vừa bước vào cửa hàng nhân viên đã chào hỏi tư vấn, còn để mình thoải mái xem hàng, không kè kè làm khách khó chịu đâu á. Chưa kể có khay son lên đến hơn 100 cây để bạn thoải mái test lựa, nếu phân vân có thể nhờ nhân viên tư vấn giúp, các chị rất nhiệt tình luôn. Hoa Mai còn mở spa các dịch vụ ở tầng trên với giá khá hợp lý, có dịp mình sẽ trải nghiệm thử ^^",4
173,"Bên này mình mua vài lần rồi. Có nhiều loại đồ đặc sản, mực khô, cá hồi, cá thu. Bên này thấy giá khá rẻ so với ngoài, mua ngoài nhiều khi ko yên tâm với ko biết loại nào giá nào. Chủ bên này nhiệt tình, tư vấn chu đáo. Địa điểm đáng lưu nè ^^",4
174,"Quán cũng nhỏ thôi đi ngang để ý mới thấy. Đứa bạn giới thiệu qua đây mua mực khô làm quà thì mình mới biết. Tuy quán nhỏ nhưng bán đồ cũng đa dạng từ các đồ khô cá, mực, rong biển...và các đồ đông lạnh nữa. 
Mình mua mực thì khá chất lượng và có rẻ hơn nhiều khi mua ở mấy chỗ bán đồ đặc sản.
Cô chủ bán cũng dễ chịu. Có dịp thì sẽ ghé lại mua.",4
175,"Trái cây sấy rất ngon, dẻo, thơm nữa. Trời này mà có nhâm nhi thì cũng vui miệng",4
176,"Lần đầu tiên mình biết vỏ trái câu có thể làm mứt ăn được và nó ngon tuyệt vời luôn.
Mình thử vỏ bưởi sấy, chanh dây
Giá có hơi chát 1 tí nhưng suy ra chất lượng cũng phải thôi",4
177,"Quán mới lên now nên đặt cả đống về ăn thử, tưởng ko ngon ko ngờ ngon ko tưởng. Thích xoài với chanh dây, ăn chua chua ngọt ngọt. Món ni tặng hay làm quà cũng được nè. Mà mua để tết ăn cũng được nữa, rất lạ, nhiều món như vỏ bưởi vỏ chanh, với vỏ măng cụt cũng làm được nữa, tuyệt vời lắm nhé các bạn bè của tôi ơi.",4
178,"Trái cây sấy là một trong các món ăn vặt yêu thích của mình
Vô tình thấy quán ni trên Now, lại có code nên mình đặt về
Trời râm râm học bài hay làm việc nhâm nhi đúng bài luôn
Gói cũng khá nhiều, mở ra thơm lừng
Thích xoài với chanh dây, ăn chua chua ngọt ngọt
Vỏ bưởi ăn cũng được
Món ni tặng hay làm quà cũng được nè, giá cả phải chăng",4
179,"Shop này đa dạng phong cách, từ đồ dạo phố cho tới đầm đi tiệc... 
tầm giá ok, có điều không gian hơi chật xí....
Có kèm cả phụ kiện: mũ, túi xách....",4
180,"Mới đi cùng bạn gái qua đây mua đồ. 
Shop ở đây mình thấy hơi nhỏ nhưng đồ mình thấy cũng đa dạng và chất. 
Ngoài áo quần thì shop cũng có mũ và các phụ kiện khác nữa. 
Chủ shop cũng nhiệt tình, mua trúng đợt sắp tới 20/10 nên còn được tặng hoa nữa chứ. Sẽ ủng hộ.",4
181,"Cà phê được rang và xay tại chỗ, mùi vị rất thơm, bao bì rất bắt mắt mua để làm quà tặng thì khách tây hay ta cũng đều thích 😁",5
182,Trương Thế Vinh đã đến đây Trương Thế Vinh đã đến đây Trương Thế Vinh đã đến đây Trương Thế Vinh đã đến đây,0
183,"Shop này bữa trước khai trương tấp nập luôn. toàn người nổi tiếng về dự, shop đầu tư ghê.
ai là fan thời trang thì biết thương hiệu này lắm nè. ở sài gòn nổi lắm. 
mấy bạn nam gout thời thượng và chất là hay mặc
shop sảng sủa ngay đường phan châu trinh, không gian nhỏ nhỏ
giá tầm 300k trở lên",4
184,"Biết shop này từ hồi còn ở trong Sài gòn, nghe thông tin chuẩn bị mở ở đà nẵng nên review cho mấy bạn nam thích thời trang thiết kế
shop này đồ chất lượng thì khỏi nói rồi. chất và ngầu
giá cả tầm 300k trở lên, có nhiều mẫu để lựa chọn
mấy mẫu áo thun lạ và đẹp",4
185,"Trong Sài Gòn thương hiệu này nổi lắm luôn ấy. Mình thấy toàn được sao ưu ái lựa chọn như Sơn Tùng, Soobin, MC Phan Anh... Sơ mi của shop đẹp muốn thanh lịch có, muốn trẻ trung năng động đều có. Sơ mi theo hoa max đẹp luôn í. Giá cả thì nếu bạn so mới các thương hiệu thời trang nam thiết kế khác thì mức giá của Maschio tâm trung. Mẫu mã đa dạng mà số lượng có hạn nên rất ít đụng hàng. Nghe tin shop chuẩn bị khai trương vào cuối tháng 6 này có nhiều ca sĩ về hát lắm ấy. Hóng ngày đến gặp thần tượng thôi!",4
186,"Hay mua đồ nam cho bạn chỗ ni. Đồ đẹp, chất. Shop rộng. Phòng thử đồ to. Nhân viên dễ thương, lần nào mua cũng nhiệt tình. Túi đựng đồ đẹp, mang làm quà tặng khá lý tưởng. Giá đồ tầm 2 - 300k. Có cái đường 1 chiều nên đi thì gần mà về thì xa hơn chút ^^",4
187,"Dẫn nhok em đi mua đồ chỗ này. Chỗ ni chuyên bán đồ nam tuổi tầm mười mấy đến hai mấy. Đồ khá basic, dễ mặc. Giá cũng vừa phải, vải tốt. Nói chung đồ nam mình ko biết nhiều. Thấy ku em mặc cũng đc ^^ Shop ngay góc Phan Châu Trinh - Nguyễn Văn Linh rẽ xuống tý. Rộng rãi, có máy lạnh. Hehe",4
188,"Shop đồ cực xinh, style hàn xẻng cho mấy bạn. Đồ bên này chú trọng 2 màu trắng, đen có túi xách, giáy dép các kiểu nữa
Không gian một màu trắng tinh, nên nhìn khá sang, phía bên ngoài màu trắng check in cũng đepj lắm nha
Khai trương cuối tuần này nè giảm 20%, ai mặc đồ đen hoặc trắng thì đc giảm thêm 10%",4
189,"Shop bán quần áo thời trang theo style Hàn xẻng á. Sắp mở gần đặc sản Trần, shop có không gian khá rộng rãi, quần áo cũng kute lắm, cuối tuần này khai trương giảm 30% cho thứ 7 và chủ nhật",4
190,"Me Coffee (không biết đọc theo tiếng Anh hay tiếng Việt) ở 89-91 Chương Dương, Đà Nẵng. Theo xu hướng quán có hồ cá Koi thì hiện nay quán cũng sửa lại thêm một hồ bé bé xinh xinh cho quán thêm một góc thoáng mát bên cạnh vị trí thuận lợi ở con đường ven sông Hàn mát mẻ.

Café rang xay đậm đặc thơm ngon tới giọt cuối cùng, có điều quán không có trà mà chỉ có nước lọc.",5
191,"View bờ sông hàn, đối diện là sun whell, tối tối mà lên lầu ngồi ngắm cảnh hóng gió thì miễn chê )) 
Giá cả so với các quán ở khu vực này thì phải nói là quá phải chăng
Cà phê lại rang xay tại quán, phục vụ nhiệt tình chu đáo
Phải nói là nơi tuyệt vời để thư giãn",4
192,"View sông Hàn,đẹp thơ mộng
Xưởng rang xay cà phê cao cấp tại Đà Nẵng
Thức uống ngon mà rẻ.
Nơi dừng chân lý tưởng khi đến Đà Nẵng",4
193,"Mình mua lép cũng nhiều lần rồi. Nói chung k có gì phải complaint về shop này. 
- Vị trí : đẹp, khá đắc địa ở đường 2/9
- Không gian : 2 tầng, rộng rãi, tầng nào cũng bố trí 2 phòng thử đồ nên có đông khách cũng k phải xếp hàng, cách bố trí đồ khá thoải mái cho khách hàng lựa chọn
- Nhân viên : nhiệt tình, vui vẻ, mấy bạn nhiệt tình đến nỗi cứ đi theo mình để xem mình cần hỗ trợ gì k á, nhiều lúc cũng thấy k thoải mái lắm, nhưng chắc đây là do nhiệm vụ của các bạn
- Mình qua lép toàn bợ váy đỏ về, đi party cực sang í
- Giá cả : khong rẻ, dao động tầm 500k trở lên, váy đẹp hot là 750k, vs giá này để mua đi tiệc thì mình thấy ổn, chớ mặc bình thướng thì cũng cao
- Hay có giảm giá, quét Vnpay, có ct tích điểm giứoi thiệu bạn bè, được 5 cái sẽ được free 1 váy nè.",4
194,"I came to the shop for the first time on August 20 and bought many dresses which came up with a bill of 7,900,000 VND. I came back the next day to exchange 2 of the dresses from size S to M. The answer I received was that I am unable to exchange them due to they were labeled as on sale dresses. I am very sure, no one in this shop told me that I couldn’t exchange any dresses when I bought them the day before , the only thing I saw from the receipt that I can exchange them the next day. My fault is not try all the dresses before I bought, however, I can not understand what kind of services for the rules of exchange. Left the shop with all disappointed and never come back for the services.
Mình đến shop lần đầu tiên và mua rất nhiều đầm vào ngày đêm 20/8 với tổng Bill lên gần 8 tr. Mình mua nhiều nên cũng không Có nhiều thời gian để thử hết những đầm mình mua. Trong số đó có 2 đầm mình size S mình không thể mặc vừa nên Có đến shop ngày hôm sau để đổi lại size lớn hơn. Nhưng thật thất vọng khi nhận được câu trả lời không thể đổi vì 2 đầm này nằm trong số giảm giá nên không đổi trả. Thật sự mình chưa hề nghe nhân viên bán hàng nói cho mình biết bất cứ Thông tin nào như vậy khi mua hàng, điều duy nhất mình biết là mình Có thể đổi trong ngày tiếp theo trong hoá đơn mình mua. Thật sự rất tức giận và khá thất vọng khi lần đầu tiên đến shop. 2 cái váy mình trả lại shop vì mình cũng không Có nhiều thời gian để đôi co về 2 chiếc váy và cũng ko thể mặc được, nhưng sẽ không bao giờ trở lại shop hay giới thiệu bạn bè mua hàng ơn đây nữa.",1
195,"Yêu quá Lep' về đến Đà Nẵng rùi. Em tìm mãi mới có mấy em váy xinh như này. Hôm khai trương ra hốt ngay để ra biển chụp mới được. Nghe nói được giảm 50% cơ ạ, ôi cháy túi mất thôi :))))",4
196,Tin vui lớn nhất tháng cô hồn là Lep' về Đà Nẵng :))))) Nhắn tin hỏi suốt từ đầu năm đến giờ cuối cùng Lep' cũng về. Ai nghiện đồ bên này là biết kiểu style bên này cứ nhìn thì bình thường nhưng mặc lên thì cực đẹp luôn. Gía váy bên này tầm 595k là nhiều. Hồi trước mua online cứ lo ko vừa các kiểu nhưng cũng tậu đc 4 cái. H thì hay rồi. Qua thử lun cho nóng :D,4
197,"Hiu hiu. Lep' về ĐN rồi nè quí zị. Kết thúc những tháng ngày mòn mỏi mua online rồi hồi họp không biết có vừa không, hợp không :v Váy bên này theo kiểu thướt tha, xinh xinh, bánh bều ấy. Mình mua mấy cái ai cũng hỏi mua ở đâu cả. Hehe. 15 này khai trương nghe đồn là khuyến mãi nhìu lắm. Up to 50% lận. Tranh thủ quẹo qua mua nha pà kon.",4
198,"Sun thì nằm trên con đường Lý Tự Trọng, nhỏ nhỏ thôi, nên mấy bạn phải để ý mới thấy nha. Thấy lạ lạ nên vào coi thử, ko ngờ phụ kiện teen các kiểu nhiều lắm, giá cũng hạt dẻ quá chời, còn có đồng hồ, vòng vèo, tất tần tật nữa 😆😆😆.",4
199,"Đồ chơi phong phú, đa dạng, cho bé trai bé gái và cả trẻ sơ sinh, tuy nhiên cần bổ sung đồ chơi gỗ và trí tuệ nhiều một chút !",4
200,"Mình hay mua sữa và thực phẩm ăn dặm cho bé ở cửa hàng, sản phẩm trưng bày sạch sẽ, giá cả hợp lý mà lại hay có chương trình khuyến mãi và tích điểm thành viên giảm giá, thỉnh thoảng vẫn ghé sang quầy đồ chơi mua cho bé nữa !",4
201,"Sản phẩm của shop cập nhật theo trend mình, không gian mua sắm hiện đại nhân viên luôn nhiệt tình với khách hàng vote 5 sao cho sốp",4
202,"Hóng Fandy mới khai trương, từng mua sp ở Fandy rồi, giày đẹp, giá tốt 💗",4
203,"Không gian thoáng , sản phẩm chất phù hợp túi tiền",4
204,"Chợ rộng và la liệt các mặt hàng. Đặc biệt là khu vực ăn uống và đồ quần áo cũ. Mấy gian hàng đồ ăn ở đây lúc nào cũng đông đúc người, khách toàn xếp ghế ngồi dọc lối đi lại để tranh thủ ăn. Khu bán quần áo thì chiều chừng 5h mới mở, nếu chịu khó tìm thì kiếm được đồ đẹp mà rất rẻ - chỉ khoảng chừng 30-40k. Thậm chí là 10k.",4
205,"Cửa hàng nhiều mặt hàng hữu cơ, thực phẩm tươi, ngon hợp vệ sinh.

Đã mua hàng ở đây nhiều lần rồi. Phải nói là chị chủ tốt bụng và nhân viên thì rất nhiệt tình. Nói chung sẽ ủng hộ dài dài.",4
206,"Đã mua thử và thấy thực phẩm ở đây rất tốt,thịt cá tươi.Nhân viên nhiệt tình.Các sản phẩm đa dạng và có nhiều sản phẩm hữu cơ.",4
207,"Là shop chuyên bán thực phẩm hữu cơ, rau an toàn, các sản phẩm tiêu dùng hằng ngày được nhập khẩu từ các nước phát triển.",4
208,"Shop đeo đuổi xì tai áo pull cho cool ngầu, rất trẻ trung & năng động, kết hợp quần jean, váy đều xinh cả
Shop nhỏ nhắn, tone vàng, chủ đạo là áo pull
Đang sale 15% tới hết 20/10",4
209,"Tới cửa hàng này là lại thấy mấy đôi dép sao mà vi diệu, trông vậy mà lại được làm công phu và kỳ công đến thế. Người làm rất có tâm và tư vấn khách nhiệt tình. Phụ kiện đính lên dép khá đa dạng và mình có thể tự do thoả thích sáng tạo nha",4
