,Review,mua_sam
244,"Đi lotte mua đồ cho mẹ thấy được trà sữa này mới nên mua uống thử 😝 chai cute kinh khủng, giá là 28k á. Vị uống giống giống mùi của trà sữa earl grey, thơm lắm, ai ko quen sẽ nói giống mùi xà phòng hay mùi thơm hoá chất ))) vị thì hơi loãng, ko đậm. Nhìn chung cũng tạm ổn, mình thích ở chỗ ún xong có cái bình thuỷ tinh 🤣",4
245,"đi siêu thị này, mình thấy như đi du lịch nước ngoài vậy 😂😂",4
246,"Nếu pizza hut hay company vẫn chưa đủ làm mình thỏa mãn thì mời đến lotte nghe.
Lên tâng 3, gian hàng bánh nằm trong khối siêu thị luôn.
Pizza đế khá mỏng, nhưng nhìn rất chất lượng và đặc biệt size siêu bự.
Người bán cắt theo miếng nên rất dễ mua nè. Mua nguyên cái cũng được mà mua từng miếng cũng okie nôt.",4
247,"Bữa đi lotte vớ dc kitkat vị mới nên mua liền. Mình lựa kitkat vị cookie và kitkat mocha. Thích kitkat mocha nhất, thơm vs đậm mùi vị cafe kinh khủng. Vị cookie ko đậm lắm.",4
248,"Lâu rồi mới dạo lotte lại :)) mình mua 1 donut với 1 su kem. Su kem vỏ hơi xốp ăn ko thích lắm, kem thì ngon nhưng ăn ít là ngán liền á :v ăn hết cái su kem no tới trưa luôn :v Donut thì bình thường, socola phủ trên hơi cứng, ăn ko thấy vị nhiều, mình thích kiểu như donut đồng tiến hơn :))",4
249,"Bữa ham hố mua thử trà sữa birdy uống :)) mình thấy trà sữa ngon hơn matcha sữa. Matcha ngọt quá, ko rõ mùi matcha. Trà sữa thì tuy đắng chát và hơi ngọt quá nhưng uống ok hơn nhiều. Bento cũng đang giảm còn 17k/1 gói :)) mua về ăn rồi uống trà sữa hết sảy",4
250,"Thèm mì cay nên 2 chị em rủ nhau đi lotte mua về ăn. Ham hố thử thử mì cay nước hiệu con gà samyang á :))) 30k 1 gói luôn. Về nấu liền, chồi ôi lên màu đỏ dã man nhìn là sợ luôn á :))) Nói chung mì ngon, sợi mì ngon, nước mì rất cay, mặn mặn ăn thích lắm. Dư nước mì thêm cơm nguội vô ăn hết sảy luôn á :)))) Mình thấy ngon hơn mì khô samyang luôn.",4
251,"Bữa coi phim với con em xong đói quá mình có ghé đây. Quầy đồ ăn của lotte mart cũng nhiều món, kimbap, cơm, gà, súp, bún... Mình với em gọi cơm chiên dương châu, có 1 miếng gà nữa.
Cơm nguội, cà rốt cứng quá, ăn nhạt nhạt. Gà thì quá nguội nên vỏ rất dai, ăn thịt cũng ko nhiều.",4
252,"Hôm trước đi với con em mua ít đồ :)) thấy quầy bánh mì ở đây có bán su kem nữa nên ăn thử. Cái này là bánh su kem phomai. Trang trí cute dễ sợ luôn :)) bánh vỏ dai dai y su kem singaporecuar chewy rứa đó. Nhân phomai như kiểu con bò cười, thơm thơm béo béo lại ngọt nhẹ rất thích luôn :3 
Sẽ quay lại mua su kem ở đây khi thèm",4
253,"Hôm trước đi coi phim đói bụng nên vào quầy bánh mì mua ăn :))) mình chọn 1 bánh mì hotdog với 1 bánh gì đó ko rõ tên, nhân là kem sữa tươi. 
Bánh mì thì ngon, xúc xích mùi hơi ko thích nhưng ăn ổn. Giá cái này cũng rẻ nữa. Tầm 9-10k thì phải.
Bánh kia thì vỏ bình thường, nhân ớn lắm vì ngọt quá. Bớt ngọt hơn thì ngon đó.
Ở đây còn bán pizza miếng tam giác thiệt bự có 32k thôi, nhìn cũng hấp dẫn lắm, cái này ra là hết vì nhiều khách muốn mua :)))",4
254,"vào đây mình hay ăn pizza , ngon lắm, ăn cũng no , để có sức đi mua sắm tiếp ;)), mieng như vậy là 32k , to lắm , đủ cho hai người , ở đây bán nhiều loại bánh khác nhau, mình thì mới thử pizza mà ăn miết , vào siêu thị toàn korreaaaaa, ;))",4
255,"Trời nóng quá lên Lotte Mart ké tí điều hòa đây~
Lotte thì chủ yếu khách mua hàng là người Hàn. Ở đây bán đầy đủ các sản phẩm đa dạng từ Việt Nam, Hàn Quốc hay Thái Lan... 
Siêu thị cũng khá gần nhà nên cũng hay ghé. Mình hay mua các loại sản phẩm Hàn như kim chi, mỳ cay hay các loại mỹ phẩm. 
Hôm nay chỉ lên hóng tí gió nên mua gói mỳ cay thôi. 
Không gian thoáng mát, 4 tầng lầu phân bố nhiều mặt hàng riêng biệt.
Nhân viên ở đây cũng rất từ tốn, lịch sự. Sẽ quay lại.",4
256,Ai àm thích ẩm thực hàn quốc như mình thì vào đây là đúng hàng rồi kaka. Từ nước . Oshi. Bắp kẹo .... đều của hàn quốc jeets . Giá cũng không đến nỗi quá chát . Mọi thứ teong siweu thị cũng rất là tươi ngon. Cách sắp xếp cũng rất đẹp mắt ns,4
257,"Lotte mart tập trung chủ yếu sản phẩm Hàn Quốc. Người Hàn mua sắm ở đây cực nhiều. Tất cả từ mỳ gói, tok, bánh kẹo, tương ớt, đồ uống,thực phẩm,.... đều là hàng hóa ở Hàn. Mặt hàng phong phú cực. Mình hay mua tok, hay mỳ cay, mỳ tương đen ở đây. Nhân viên tính tiền nhanh chóng. Nhân viên hướng dẫn, giải thích tận tình. Có nhiều chương trình sale sản phẩm.",4
258,"Đi lotte với bạn mua mớ mỳ cay, tok đồ :)) hoá đơn trên 100k có thẻ hội viên được bốc thăm lì xì. Mình bốc đại ai ngờ đc tận 50k luôn :)))
Tok phomai mình mua ăn thấy dở tệ luôn ấy. Chỉ có tok và gói bột phomai. Ăn mặn ngọt lớ lớ, hơi nhợn. Phải cho thêm tương ớt vô để cứu hắn :v",4
259,"Hôm nay có mua cái này ăn thử :v 1 hộp những 35k luôn. Ăn cũng ổn, cay thêm tí nữa thì ngon hơn. Có điều thấy mắc :v thôi chắc tự làm cho ngon bổ rẻ :v",4
260,"Hôm bữa có lên lotte với bạn. Thấy bánh pizza to ơi là to nên 2 đứa gọi 1 miếng ăn thử. Miếng này 30k, cũng rất to nhé :v ăn với tương thì cũng tàm tạm. Có phomai béo béo nhưng ko phải phomai mozarella. Với mức giá 30k thì chấp nhận vậy được rồi.",4
261,"Định đi mua tok về ăn thôi nào ngờ ngang gian hàng pepero thấy trai nhà phải quất liền 1 hộp. Tok ly vị phomai 37k, vị cay bình thường 35k. Còn pepero 20k. Mình mua vị phomai. Thực sự tệ, trong hộp chỉ có tok và bột phomai, nấu lên nghe khá khó chịu, tui đã cứu nó bằng cho tương ớt của mình và thêm xúc xích cùng ramen. Dù nấu tầm hơn 15 phút mà tok vẫn còn cứng cứng, nhờ vậy mà nó có thể ăn. Pepero cũng khá được, hơi đắng tẹo. Lần sau chắc không mua tok nữa đâu. Vị tệ thật.",4
262,"Lâu lắm mới đi lotte lại. Bữa ni thấy có bán nhiều mì cay samyang vs tok ăn sẵn ghê luôn. Giá cả thấy rẻ hơn giá mấy shop trên mạng á. Mình có mua 1 gói samyang phomai về ăn, 28k 1 gói. Cay bá cháy bọ chét luôn, mà thơm mùi phomai, thích lắm. Bữa sau sẽ quay lại thử mấy cái bánh gạo kia thử :*",4
263,"Ngày mưa gió sau khi đi học xong băng qua đây chơi. Siêu thị gần trường nữa nên thỉnh thoảng hay lượn lờ qua mua đồ ăn vặt, xem phim. Giữ xe free nên cũng siêng luôn. 
Đi vào khu vực thực phẩm nên cũng hốt luôn mấy thứ linh tinh này về nhâm nhi trời mưa. Hí hí ! 
Ở đây rộng rãi. Cũng ko đông người như bigc nên cũng dễ dàng đi. Hàng hóa cũng nhiều. Có đồ của Hàn nữa. 
Giá cả cũng tạm ổn. 
Vào đây mình chỉ mua đồ ăn vặt là chính. 😄",4
264,"Được một bữa trời mưa, mình dạo siêu thị, rảnh quá chụp gần hết các gian hàng để review. 
Siêu thị nào cũng giống nhau, dù cách sắp xếp có khác chút chút.
Siêu thị Lotte Mart nằm phía khu thể thao Tuyên Sơn. 
Vị trí khá xa trung tâm nhưng gần một số trường cao đẳng, đại học như Đại học Kinh tế, Đại học Ngoại ngữ, Cao đẳng Đại Việt, Cao đẳng Phương đông. Nếu bạn là sinh viên tỉnh thì có thể chọn chỗ trọ nhé.
Khách ở đây khá đa dạng, không xô bồ đông đúc như BigC, khách thưa hơn, khá nhiều khách Hàn quốc.
Bãi giữ xe rộng, kết hợp tầng 5 là Rạp chiếu phim và khu ẩm thực",3
265,"Lễ quốc khánh đi lotte mua đồ dùm mẹ :v và biết là lotte dạo này cũng có bán mì cay samyang. Hơn nữa giá lại rẻ hơn trên thị trường rất nhiều luôn :)))))) Mì cay 1 gói 27k, còn gói có phomai là 28k :v 
Mì cũng được, ko cay như tưởng tượng :v cá nhân thấy tóp mì này mà trộn với chinsu cũng ngon ko kém :))))) 
À lotte còn đang có khuyến mãi hóa đơn trên 300k được mua 1 nình sữa 1lits với giá 18k, áp dụng cho thành viên lotte có thẻ hội viên nha.",4
266,"Nếu muốn mua đồ Hàn thì nên đến đây, có rất nhiều sản phẩm nhập khẩu từ Hàn như mỳ gói, kim chị, rong biển..... Đây cũng là siêu thị Duy nhất ở ĐN miễn phí tiền giữ xe cho khách, các siêu thị khác đều thu từ 1-2k. Mình hay đến đây mua đồ Hàn hoặc bánh mỳ, còn các đồ khác thì giá đắt hơn siêu thị khác một chút. Siêu thị khá rộng và không quá đông, thanh toán nhanh, xe đẩy đều còn mới.",4
267,Có ko vậy shop,2
268,"Tình hình dịch bệnh vân đang diễn biến phúc tạp hơn nên mình cần giữ sứ khoẻ tốt, luôn bổ sung vitamin nữa nè. Dâu này mình được một chị đồng nghiệp tặng. Dâu loại bự, khá ngọt hơn các dòng trước đây mình đã từng ăn đó. Ngoài ăn kiểu xay sinh tốt thfi troinj với gói muối có sẵn của tiệm cũng là một trong những cách không phải tệ đâu nhé. Hợp lắm luôn nè. 
Ưu điển là dâu khá tươi, đóng gói cẩn thận và đẹp mắt. Nho kẹo ngon ngon lắm nè thơm lừng luôn ấy siêu thích.",4
269,"Mình có order 500g dâu New Zealand ở shop (150k). 
Trái to và đều nhưng ăn thì chua không ăn nổi. Dù chấm muối rồi vẫn còn hơi chua chua",2
270,"Dâu tươi ở đây thì miễn bàn rồi nè. Vô tình đi ngang thấy sau đó về lên FB kiếm tên ib hỏi shop. Shop rep ib nhiệt tình dễ sợ, còn dễ thương nữa chứ. Mua 0.5kg dâu loại A của New Zealand. Quả dâu mướt rượt, xịn xò dã man, chua chua ngọt ngọt, ăn kèm với bịch muối shop tạng kèm thì thôi miễn bàn hen. Thấy giá khá đắt đỏ đó, nếu mua về xây sinh tố thì nên mua đồ sale cũng ngon chứ ăn không thì không ngon lắm. Quán nằm ngay trung tâm thành phố, quán bé bé xinh xinh",4
271,"Nói về dâu tây bên này là nhất rồi, dâu tuyển chọn không á, nay shop bán thêm sữa chua dâu tây nè, vị chua ngọt tự nhiên, cực fresh và giái khát cho ngày nắng nóng như này, lại bổ sung vitamin tăng cường sức đề kháng nữa chớ",4
272,"Mình đặt gf cái này. Có mã nên cộng ship cả thảy còn 121k á. Dâu đẹp, gói cẩn thận, xinh. Có mấy quả bị kiểu trợt vs bạt bên ngoài, thấy hơi ko hài lòng vì trên fanpage nói là chọn lọc quả kĩ càng @@ Ăn thì ngon, dễ ăn. Bữa nào ăn thử dâu nzl thử.",4
273,"Mình order qua Now vì có code giảm giá, hộp này là dâu tây Vietgap, mình order loại dâu nhật mà k có nên đổi sáng hộp này
Hộp nửa kg, shop này có tiếng rồi nên an tâm về chất lượng, dâu sàn lọc kĩ càng nê khá đều quả, bỏ hộp nhìn sạch sẽ, trái cũng tươi",4
274,"Mình mua 1kg dâu nhật là 290k, quả nhỏ nhưng đều và vị rất ngon ngọt. Giá khá chát nhưng thôi ăn z cũng đáng tiền vì mình nghĩ nó sạch sẽ và đáng để tin tưởng 😘",4
275,"Gần noel rồi kiếm quá độc lạ thì ghé shop này order nè, dâu tây gói thành bó hoa cũng cute lắm nha.
có loại gói quả tươi, có loại gói socola, nhìn ngon hết nấc
dâu này ở đà lạt nhập về hay sao đó, nghe bảo chuẩn dâu sạch vietgap nên giá cao hơn những chỗ khác
được cái dâu tươi, to, đỏ mọng chất lượng lắm, nói thiệt là lâu lâu đầu tư ăn cho đẹp da cũng hay, chứ trà sữa miết có ngày lão hóa, hihi",4
276,"Shop này mình biết lâu rồi. Thèm ăn dâu hay cần mua trái cây tươi ngon là order shop. Mình đặt qua deli cho khoẻ, vì t5 bên này hay chạy code 30% cho tất cả các quán trên deli. Hôp dâu giá tần 150k cho hộp nửa kg, mua 1kg thì đc giảm còn 290k. Đặt qua deli giảm đc giá rẻ hơn
Dâu tây tuyển từng trái, chua ngọt, có trái to trái nhỏ, chứ k phải to đều đâu nha
Việt quất thì ăn bình thường, xay sinh tố thì ngon chứ ăn không thì vị k đc ổn lắm đâu nha",4
277,"Thèm dâu tây Đà Lạt nên order về ăn. Nhờ có code chứ thiệt mắc kinh dị :((( Mình đặt loại 1 , nửa ký. Đúng là tiền nào của nấy, dâu to trái, trái nào trái nấy đều đẹp, mướt cả. Delivery giao nhanh, code 30% nên cũng đỡ ^^",4
278,Mình thấy bạn mình giơi thiệu dâu tây ở quán này nên cũng lên delivery đặt. Mình đặt nửa ký loại 1. Ấn tượng đầu tiên là đóng gọi rất bắt mắt và sạch sẽ. Dâu tươi nhưng không được ngọt như mình nghĩ. Mình thấy quán này đảm bảo dâu chất lượng ko phun thuốc. Giá cao hơn những chỗ khác 1xíu nhưng chất lượng đảm bảo là ok rồi. Nhân viên giao hàng nhanh và nhiệt tình.,3
279,"Thấy đợt giảm giá nên cũng bon chen, ahihi. Dâu trái to, đều đẹp mắt. Mình mua được ship tân nơi nhanh chóng. Nghe bẩu dâu sạch nên khá yên tâm cho Kẹo ăn. Kẹo nhà mình rất thích dâu í, chắc còn tốn xiền cho khoản này dài dài đây, ahihi.sẽ ghé lại",4
280,Dâu Tây chỗ này chất lượng lắm nhé cả nhà. Hôm bữa thấy foody giới thiệu nhìn hình là kích thích rồi nên order liền tay. Ta nói hình sao dâu tây order còn chất lượng hơn cả. Dâu tươi đỏ mọng quả nào quả nấy đều ú nụ nhìn muốn ăn liền à. Trời nắng ăn dâu hạ nhiệt đẹp da nha,4
281,"Lượn lờ trên foody thấy có giới thiệu tiệm này bán dâu tây hữu cơ sạch và nhìn hấp dẫn quá nên phải gọi thử nữa ký về nhà ăn. Cảm nhận đầu tiên của mình là dâu tươi, ngon, to tròn đều màu nhìn cực kỳ bắt mắt hấp dẫn luôn nha. Dâu ăn khá ngọt nè, vị theo kiểu chua sơ sơ và ngọt nên ăn khá là kích thích luôn nhé. Dâu này nghe nói dâu hữu cơ nên khi ăn cũng đỡ và an toàn hơn các loại dâu khác trên thị trường.",4
282,"Dâu tây shop ni nhìn là k thể kìm nỗi cơn thèm. dâu tây tươi, mọng nước
Trái nào cũng đỏ tươi hết à. gọi điện đặt hàng là ship tận nơi luôn.
mình đặt zùm bạn nửa kg dâu để ăn.
trời nóng bỏ tủ lạnh ăn thì mát mẻ.",4
283,"Xem review foody nhìn hấp dẫn quá nên order về ăn thử liền. shipper giao hàng tận nhà, xem trên hình như thế nào thì chất lượng dâu ở ngoài đúng y luôn. 
dâu tây tươi, đỏ mọng, quả nào cũng bự bự hết, cắn phát ăn là chua chua ngọt ngọt, mát mát. trời nắng nên mua về bỏ tủ lạnh ăn dần.
dâu tây ni từ đà lạt nên ăn khá an toàn và chất lượng.",4
284,"Bạn nhờ mua dâu tây ở shop ni.dâu tây ngon và tươi ghê luôn á nha.
mua dùm 1 hộp mà hắn ăn cứ suýt xoa khen ngon. để hồi nào mua về ăn thử.
1kg là 290k, gọi là có ship luôn.",4
285,"Một đứa ghiền dâu tây như mình thì không thể nào bỏ qua một shop dâu tây tươi ngon như thế này. vì ghiền quá nên phải rủ con bạn order về ăn cho bỏ thèm.công nhận dâu tây ở đây nhìn là chỉ có thèm muốn ăn ngay luôn à. dâu tây đỏ mọng luôn, ăn chua chua ngọt ngọt, thích dễ sợ. ăn là muốn ăn nữa thôi. mình vs con bạn order 1kg luôn, để dành ăn dần. order ship hàng tận nơi. nói chung lâu lâu chi tiền ăn trái cây sạch tươi cũng k tiếc lắm.",4
286,Thái độ người bán tỏ ra rất khó chịu và coi thường khách hàng. Mua về nhòm chỉ muốn ném vào sọt rác. Sẽ không bao h có chyện quay lại. Thân ái,0
287,"Chả xay ko nhuyễn 
Ăn y như kiểu gia đình gà làm chứ ko phải dân chuyên làm",1
288,"Vừa rồi mình đi Đà nẵng chơi, có mua chả bò và tré về làm quà. Chả bò ăn ngon, vừa miệng. Tré mình có ăn đc 1 miếng cũng khá ngon. Tuy nhiên trong 10 cái thì có hết 4 cái có dòi. Mình mua ngày 13/1, tré được làm ngày 12/1. Mình ăn ngày 15/1 thì có dòi như trên. Trong khi mình có đem tặng nữa, kiểu này ko dám mua tré nữa.",3
289,"Tré bà đệ nổi nhất đà nẵng, hộp này 80k giá cũng chát đó, mình mua tặng bạn, đợt trc có ăn thử quán này rồi,nói chung là danh bất hư truyền, đắt sắc ra miếng",4
290,"Tré bà đệ thì khỏi bàn cãi về chất lượng rồi.
Mua tré ở đây cực yên tâm luôn, tré bên này được làm luôn trong ngày nhé.
Đóng hộp gọn gàng, sạch sẽ. Mua về ăn cũng được mà làm quà cũng thích hợp",4
291,"Mình vốn thích mấy món nem chả tré các thể loại nên nghe tré Bà Đệ nổi tiếng là muốn thử rồi mà chưa có dịp. Nay được đứa em biếu một ít nên tranh thử đem ra xử liền xem có được như mình mong đợi hay không. Vì trước mình hay ăn tré Huế nên so ra tré ở đây có chút khác là màu trắng chứ không cho thêm chút nghệ màu như Huế. Tré ở đây vị ngon, chua vừa, gia vị ướp cũng khá thơm, ăn khá giòn, món này nhậu là hao bia thôi rồi",4
292,"Nghe danh tré Bà Đệ nổi tiếng lâu lắm rồi mà chưa có dịp ăn thử. Hôm nay mới có dịp ăn thử đó ạ, quả thật là ngon thiệt, tré ăn cay cay, thấm gia vị và mùi thơm rất tuyệt, trời ăn này mà ăn tré này với uống bia thì ấm bụng lắm đây ạ, hihi. Nói thật lúc trước mình không thích ăn tré lắm vì thấy khó ăn, mùi khó chịu. Nhưng sau này ăn nhiều thấy lại ngon, mà tré ở đây là ngon nhất đó ạ, giá cả cũng ok nữa. Thật là tuyệt vời",4
293,"Tré Bà Đệ thì nổi tiếng khắp đà nẵng rồi, mình nghe danh lâu lắm mà bây giờ mới có cơ hội để thử. anh bạn mừng sinh nhựt nên mua quá trời tré cho mọi người ăn thử luôn. tré này tháo ra bỏ tô, thêm xí ớt bà đệ rắc vài hạt đậu phụng vào, dầm dầm ra ăn là ngon nhứt nách luôn. có vài lon bia nhâm nhi nữa là tuyệt cú mèo. hình như bán them chùm, mỗi chùm 10 gói là 90k thì phải, mình k nhớ lắm. ai đi du lịch thì lên deli đặt có ship tận nơi cho tiện",4
294,"Món tré này mình được người quen cho. Ngon bá cháy luôn...
Bóc ra ăn không hoặc trộn thêm với tương ớt ít rau thơm thêm nữa thì ngon hơn ấy.
Mua về làm quà cho người thân hoặc nhậu nhẹt thì quá ngon.
Chỗ này còn có các món khô khác nữa.",4
295,"Tré Bà Đệ là món tré ngon nhất mà mình từng được ăn.
Một trùm là 80k. Mua về làm quà hay dùng để nhậu nhẹt, uống với bia thì quá chất..",4
296,"🍖 Mình nghe danh đến Tré Bà Đệ lâu rồi, mà hôm trước em mình đi Đà Nẵng chơi mới gửi được em nó mua giùm. 

- Không gian quán nhỏ và không có chỗ cho khách ăn, chủ yếu là mua mang về. 

- Đồ ăn thì mình mua cả nem chua và tré, mình thấy cả 2 đều ngon ý. Tré ăn rất lạ miệng, vị chua thanh, dễ ăn. Còn nem chua cũng vừa đến độ chín, nem chắc thịt.

- Giá cả mình thấy ổn, mình mua tré gói thì 90k/1 chục, nem chua 1 hộp khoảng 55k.",4
297,"Mình vào Đà Nẵng du lịch nên tìm quà đặc sản Đà Nẵng làm quà đem về Sài Gòn. Search trên mạng thấy người ta khen chỗ này dữ lắm nên ghé mua làm quà. Tré ăn vị là lạ, ai ăn không quen chắc cắn miếng thì thôi luôn. Thấy nhiều thứ trộn lẫn vào nhau như thịt heo, củ riềng, vị không chua như nem trong Nam nha. Giá cho một hộp tré là 85k/hộp nhựa. Chả bò thì 300k/kg. Chả bò thì ngon lắm nha, thơm mùi bò lắm, chả dai nữa nha.",4
298,"Mua quà cho bạn ở xa , nhớ đến đặc sản Tré Bà Đệ nên ghé lại mua 1 hộp . 1 hộp 80k , bỏ hộp nhựa nhìn cũng lịch sự . Tré ở đây mình thấy cũng bình thường , trộn với rau thơm , ớt tương ăn sẽ ngon hơn, giá thì hơi cao tí . Ngoài ra ở đây còn bán tương ớt Hội An , tương ở đây ngon !",4
299,"Mỗi lần đi sài gòn toàn ghé bà ĐỆ mua tré làm quà. Giá thì cỡ 80 trở lên. Rất nhiều. Tré ngon và lạ( so với vùng khác), nên làm quà rất hợp. Thấy mấy cô làm cũng sạch và gói lá rất đẹp luôn. Mỗi lần nhắc là chảy cả dãi hihi. Chắc nhiều bạn trẻ ít biết vì không phải món ăn vặt. Mình nghĩ các bạn cũng nên thử ý!",3
300,"Tré vị đặc trưng, khẩu vị mình nếm không chua như nem. Tré có vẻ ""nguyên sơ"" hơn nem chua.
Ở 2 địa chỉ số 77 & 81 Hải Phòng đều là Tré Bà Đệ, mình cũng ngỡ là chung vs nhau nên ghé vào số 81 trước. Nhưng xem lại lời ""cư dân mạng"" giới thiệu thì chính gốc là số 77 nên thôi quẹo qua 😂 Mình mua 2 hộp tré loại 400gr là 90k, thêm hũ tương ớt đặc sản 40k, chết ngây món ớt này :>
Hỏi ra thì biết 2 bên là khác nhau. Số 77 HP là nhà con gái, số 81 HP là của con rể. Nếu nghe cả câu chuyện e rằng éo le nhỉ :/",4
301,"Mình là người bắc vào đây du lịch nên mua thử tré (nem chua) và chả bò (giò bò) ở đây về làm quà. 
Cảm nhận chung là chất lượng ok, chả bò ngon. 
Giá thì tré khoảng 85k/chục, chả bò 180k/0.5kg.
Chả bò dai, giòn ngon nhưng hơi ngọt, ko hợp với khẩu vị Bắc, mình mua tận mấy kg về làm quà :( 
Tré thì không hợp vị tí nào, ngọt, thịt trong này là thịt thái miếng nhỏ, có lẫn mỡ, vừng, và đặc biệt không thích giềng :( mình ăn ở nhà và quà cho cơ qua bị chê tơi tả, kêu ko ngon bằng nem Thanh Hóa, nói chung là món này bị ế. 
Lời khuyên cho các bạn miền Bắc vào là không nên mua quà là thực phẩm, thường bị ngọt quá.",3
302,"Tré Bà Đệ thì ngon miễn bàn rồi. Tiệm nằm trên đường Hải Phòng, đối diện với bệnh viện Đa Khoa, mấy hôm đi siêu thị thì thấy ở siêu thị cũng có, nổi tiếng với ngon quá mà. Ba mình làm ở bệnh viện nên cũng hay mua về cho cả nhà ăn. Tré còn có cả loại đựng trong hộp rất hợp cho việc tặng bạn bè hoặc họ hàng từ nơi khác đến. Tré ăn chất lượng vì biết được rõ thành phần, tiệm có tiếng nên ăn càng yên tâm hơn nữa. Thích nhì là tương ớt ở đây, tré dai dai chua chua ăn cùng tương ớt hơi cay cay thì thôi quá chuẩn luôn. Chuẩn bị tới mùa lạnh rồi ăn thì thích phải biết.",5
303,"Trên bao bì tré ghi rõ thành phần nên rất yên tâm, về mở ăn thử thì rất thơm mùi lá chuối, vị rất hòa hợp giữa thịt heo và gia vị, độ chua ngọt vừa phải cộng thêm độ cay của ớt Bà Đệ thì nhậu với lon bia rất đã. Tré này nướng lên bếp càng thơm, mùi vị đậm đà, ăn luôn hoặc thêm chút gừng, đậu phụng, lá chanh, ớt trái.",4
304,"Mình là người Bắc đến ĐN chơi nghe quảng cáo nên tìm mua thử. Có 2 hàng gần nhau ko biết hàng nào ngon hơn. Mình mua ở số 77 cơ sở Thanh Bình. Vỏ hộp không ghi thành phần. Theo mình thấy có thịt nạc có mỡ, bì thính đường, vừng, giềng, tỏi, nắm thành nắm lót lá ổi. Lúc ăn mở gói tré thấy các thành phần hơi dính dính với nhau ướt ướt chứ không khô và chắc như nem chua. khi ăn thấy vị chua ngọt như nem chua, nổi vị riềng bùi bùi và hơi ngọt so với khẩu vị bắc, vị vừng và vị chua không nổi lắm. Nếu mới ăn sẽ thấy không quen, ko ngon nhưng ăn vài lần thấy cũng hay hay. Bạn nào không thích ăn ngọt có lẽ sẽ thấy ko hợp món này. Giá 80k 10 quả hoặc 90k 400gr. Thích ăn nem Bùi Bắc Ninh hơn - rẻ hơn - ngon hơn. :)).",4
305,"Quán này nằm ở 81 đường hải phòng. Đối diện bệnh viện đà nẵng. Quán rất nổi tiếng ở đà nẵng. Nhìn qua tré rất giống nem được chế biến từ thịt riềng, dùng để nhậu hoặc ăn với mì tôm ,hay ăn riêng đều rất ngon. Mhif vị đậm đà,thơm ngon. Chế biến sạch sẽ. Khách du lịch ghé qua mua rất đông",3
306,"Shop ở địa chỉ mới: 110 Đỗ Bá, Đà Nẵng",5
307,"Từ lâu đã thích cửa hàng này rồi nhưng chưa có dịp review, sẵn quản lý nhờ mình nên mình nói thật cảm nhận nhé. Quán nói chung là phục vụ nhiệt tình, vui vẻ, thăm hỏi khách điểm này mình rất thích. Sản phẩm thì hạn sử dụng lúc nào cũng mới nên có thể nói là hàng mới, chất lượng tin tưởng tuyệt đối.",5
308,"Với thành phần đơn giản, bổ dưỡng từ cá thịt trắng, khoai tây, và hoa quả có thể cung cấp dinh dưỡng hoàn chỉnh và một chế độ ăn cân bằng mà không cần sử dụng ngũ cốc, màu nhân tạo , hương vị hoặc chất bảo quản nhưng vẫn đáp ứng các mức dinh dưỡng của*** Sản phẩm được đưa ra bởi Hiệp hội kiểm soát thức ăn của Mỹ nên mình rất yên tâm khi mua sp của shop",5
309,"Có nhiều loại sữa có công thức hoàn hảo cho mèo sơ sinh hay để bổ sung dinh dưỡng cho mèo mang thai, cho con bú, mèo ốm bệnh, giảm stress với nhu cầu dinh dưỡng đặc biệt, sữa dành cho mèo rất phù hợp và tốt, nhân viên tư vấn kỹ mình rất hài lòng",5
310,"Thành phần đặc biệt an toàn cung cấp dinh dưỡng cho***tiện lợi, dễ sử dụng dành cho tất cả các giống***trưởng thành trên 12 tháng tuổi lại còn hỗ trợ khả năng tiêu hóa cao nên thức ăn mua ở đây khá an toàn, mình rất tin tưởng",4
311,"Phụ kiện xinh, nhiều mẫu đẹp quá nè. Có bán thức ăn tốt dành cho pet, từ khi biết shop mình chỉ mua đồ ở đây cho pet của mình, ở nhà có mình ẻm nên cưng lắm. Đồ chơi ở đây cũng rất chất lượng, thức ăn thì an toàn thực phẩm",5
312,"Shop bán đồ đẹp, nhiều thức ăn dành cho mèo con và cún con, nhà mình hay ghé đây để mua đồ cho chúng, chỗ này bán lâu năm rồi nên chất lượng được nhiều người biết đến. Mình rất hài lòng mỗi khi đến đây mua hàng",5
313,"Xu Bông bán nhiều mặt hàng dành cho***và mèo, nếu bạn nuôi cả 2 thì đây là lựa chọn tuyệt vời, cũng gần trung tâm thuận tiện việc di chuyển đi lại. Nhiều mặt hàng rất tốt và mới, luôn nhập hàng mới nên thức ăn chất lượng",4
314,"Xu bông pet shop bán nhiều phụ kiện đẹp, hàng mới nhiều. Mình hay đến đây mua thức ăn và phụ kiện cho cún yêu của mình.",4
315,"Phụ kiện đẹp, nhiều mẫu dễ tìm kiếm lựa chọn. Mình đã đi nhiều tiệm nhưng đây là nơi có nhiều sản phẩm mà mình cần nhất. Sản phẩm chất lượng, uy tín. Sẽ giới thiệu bạn bè qua đây mua hàng ủng hộ shop",4
316,"Do thời gian cùng chế độ ăn của***sớm hơn con người nên dù cho tớ có chia nhỏ bữa ăn thì cũng cần linh hoạt trong việc sắp xếp thời gian ăn uống cho***của mình và tại Pet Shop mình tìm kiếm được rất nhiều san pham tốt, đa dạng.",4
