 ,Review,giai_tri
268,"Rất thích qua Helio luônn, nhiều trò chơi ( có nh trò chơi mà máu dồn lên não nữa 😂😂), chơi nhiều có phiếu tick đổi quà nữa cơ hehe. Rộng rãi, thoáng mát và đẹp, qua đây tha hồ chơi và chụp hình 👍🏻👍🏻",4
269,"Đi helio cũng phải chục lần rồi mà chừ mới mò đến viết cmt cho nó. Mỗi lần vào đây toàn dẫn cháu đi chơi ko là đi với nhóm bạn hem. Nhìn chung khu helio có địa chỉ quá dễ tìm rồi, ai ở đà nẵng mà không biết đến chắc phải ở ẩn trên núi lâu lắm mới ko biết. Vào đây thấy không gian được trang trí rất đẹp, màu sắc tươi sáng nhìn bắt mắt rất phù hợp với không gian giải trí nhé.
Phần trò chơi thì mình nghĩ, đáp ứng nhu cầu chơi cảm giác mạnh vẫn chưa có nhiều. Còn bên khu máy điện tử cũng đủ sài, nếu được thì cập nhập thêm trò mới đi ạ. À mà thẻm trò chơi cho mấy đứa nhỏ từ 2-4 tuổi đi ạ, vé vào phòng chơi riêng cho mấy ẻm hơi mắc thì phải.Thẻ và giá trị tiền nộp thẻ phù hợp, mình đốt $$ vô đây cũng kha khá rồi, tích góp được đổi em chuối móc chìa khóa cũng dễ thương.
Nhân viên của helio thì thôi, số lượng đông đảo, phục vụ khá là tốt. Toàn trai, gái năng động hem à.",4
270,"Có chợ phiên nên mới quay lại ý. Lâu lắm r đó. 
Chợ phiên đông vui, phòng phú, đa dạng, ẩm thực cũng phong phú ^^",4
271,"Chỗ này có hơn một năm rồi, thỉnh thoảng tối cuối tuần vợ chồng mình dẫn con đến chơi, ở Đà Nẵng có ít khu vui chơi hơn ở Sài Gòn hay Hà Nội, từ khi chỗ này mở có thêm một chỗ vui chơi giải trí cho mọi người cũng thêm phần hào hứng. Vị trí không xa trung tâm cho lắm, không gian rộng rãi chứa được nhiều người, rất nhiều trò chơi đầy đủ tất cả các loại cho mọi lứa tuổi, mọi người đến chơi có nhiều dịch vụ ăn uống, mình thì chưa ăn thử ở đây.",4
272,"helio 
-Vị trí: nằm trên trục đường 2/9, nên rất dễ tìm. tông tím là chủ đạo nhé.
-Không gian: rộng thì khỏi nói luôn, đi lần đầu dễ bị lạc. Nếu đi trúng những dịp lễ, bất kể, lể lớn lể nhỏ helio cũng tổ chức , trang trang trí hoành tráng, đẹp.
-Đồ uống: mình uống một trà xanh, một oreo đá xay, mình cảm thấy hai cái đều ok, chỉ có điều trà xanh hơi ngọt với mình. giá cả cũng ok so với một không gian thoải mái như vậy thì giá đó cũng đáng. hôm mình đi hơi đông nên phục vụ khá lâu, lâu hơn so với mấy quán mình vẫn hay đi.
-Giải trí: các trò chơi trong này thì y như trong big C hay coop mark, chỉ khác cái bên quẹt thẻ, bên bỏ xu. mình thấy giá chơi trò chơi nhỏ tuy đắt hơn so với ngoài nhưng trang thiết bị nó tốt hơn nhiều, tuy lâu lâu có hay bị lag, kẹt ticket, cần có sợ trợ giúp của nhân viên.  Nếu đi với em, mình hay tống nó vô trong nhà banh, xong rồi đi chơi banh xác rồi quây ra rước nó rồi về. chơi cái trò xoay vòng vòng ai yếu yếu dễ bị ói lắm.Nếu được chọn mình vẫn sẽ chọn chơi ở đây, không gian thoải mái sạch sẽ, rộng rãi.
-Nhân viên: nhân viên ở đây đa số là trẻ, nên rất năng động, xinh trai, đẹp gái, nói đâu làm đó, nhanh .",4
273,"Lễ hội haru mùa xuân thật vui, nhiều đồ ăn ngon nhưng vẫn thích bánh của helio bakery nhất",3
274,"Đợt trước có dịp miễn phí cho chị em nhân ngày 20/10. thế là mình đi luôn
không gian rộng rãi, nhiều trò chơi thú vị
 lên chơi cho hết trò chơi rồi về. Chơi bowling, trượt băng(ko có băng thật mô :v ), đua xe,... mà thích nhất trò bắn súng nước, bắn người ướt nhẹt, lúc đi xe máy về lạnh run luôn.. hahaha",4
275,Ở đây chơi vui nhưng giá hơi đắt,4
276,Mình đi trúng dịp đc free. Chỉ tốn tiền chơi game ticket. Nhân viên tận tình. Không gian rộng. Bánh ngon lại rẻ. Nhưng ly yaourt đas 30k thì quá đắt.,4
277,"Cảnh đẹp,nhiều trò chơi,nv thân thiện,nhưng hơi đắt tiền",4
278,Cực nhiều trò chơi. Nhân viên lại phục vụ thân thiện. Cơ tốn tiền quá :((,4
279,"Mới đi tối hôm qua, mua combo 75k được chơi 4 trò chơi mỗi trò 1 lượt hoặc chơi 1 trò 4 lượt, quá đã.
Phong cách phục vụ nhiệt tình làm mình cảm thấy thích, mặc dù đông nghẹt người nhưng nhân viên ở đây vẫn cười nói vui vẻ hướng dẫn khách.
Mình chơi trò đua xe và bơi thuyền cũng zui và cảm giác nhất vẫn là trò đua xe điện. Nghe nói trượt băng ở Helio cũng thú vị, lần sau check in tiếp xem sao. Hẹn đến lần 2.",4
280,"🌸 không gian rộng với nhiều trò chơi trong nhà và ngoài trời . Mới xây nên khá sạch sẽ , tuy nhiên hơi vắng :(
- có trò đua xe cực hút ở đây :3 cảm giác đc trải nghiệm đg đua thật sự ấy )))) 
- trò quay vòng trên cao cứ như cho trẻ con :( chỉ thấy chóng mặt thôi :( k cảm giác mạnh như trên bà nà :3 
- bowling ở đây siêu bé ý :3 bowling mini vỏn vọn trong lòng bàn tay nên thấy hơi khó chơi nhưng giá game tương đối rẻ :3 
🌸 Chơi tẹt ga hết 300k hai ng ạ :3 có điểm khác là cứ nập tiền vào thẻ chơi thoải thích , k hết thì có thể mang ra quầy để đc lấy lại tiền ạ :3 k thiếu 1k nào luôn :3",4
281,"Cách chơi quẹt thẻ khá lạ. Nhiều trò mới.
Thích nhất đua xe.",5
282,"Khu vui chơi đẹp, tha hồ tự sướng. Nhiều trò chơi, nhưng hơi mắc, nếu không có thẻ thành viên thì còn mắc hơn nữa. May là chơi càng cao điểm lại càng được nhiều ticker tích điểm đổi quà. Nhưng mình thấy để được một món quà nhỏ nhỏ nhất ở đó, chắc cũng phải chơi 2,3 lần, mà bạn phải đi đông, chơi giỏi chơi khoảng trên 200k/ mỗi lần thì may ra, được một món nho nhỏ. Còn các món quà giá trị khác, thì mình chẳng dám mơ đến vì chắc phải đi thật thường xuyên, cả năm trời ý thì may ra mới được ak ^^ nhưng nói chung, chơi rất vui !!!",4
283,"Khu vui chơi giải trí khá rộng với nhiều trò chơi khác nhau . Có cái hay ở đây là nạp tiền vô thẻ rồi mỗi lần chơi chỉ cần quẹt thẻ , 1 lượt chơi nhỏ giá từ 2.500đ đến 4.000đ ( có thẻ thành viên màu hồng được giảm giá ) , ngoài ra còn có đua xe F1 , các trò chơi ngoài trời , đi thuyền , trượt băng , bowling .v..v. Chơi mấy trò quẹt thẻ nếu thắng sẽ được ticket , dồn ticket lại để tích điểm đổi quà . Lúc mới khai trương thì thích đi chứ giờ ko thích nữa , thấy hơi nhàm chán . Mình có uống thử cafe ở đây , ngồi ngoài trời mát , nhân viên phục vụ hơi lâu . Nước uống bình thường chứ ko ngon .",4
284,Đi dạo helio thôi chứ đi chiều tối thứ 6 mà vắng hoe. Chơi trò gì cũng không có ai chơi chán òm. Dự định ban đầu sẽ chơi nhiều thứ mà kết quả vắng quá không còn hứng chơi. Nhân viên thì tụ tập nói chuyện chứ chẳng có gì làm.,3
285,"Là khu vui chơi giải trí cho trẻ em, rộng và thoáng mát. Phí các trò chơi tính ra thì khá mắc, nhưng kiểu nạp tiền vào thẻ rồi khi nào muốn chơi thì chơi rất là tiện lợi. Chơi trò nào hầu như đều được thưởng ticket nên khá kích thích trẻ. 
Khu ẩm thực cũng tạm ok, mình đi với chị đến đây và ăn nhẹ buổi chiều. Bánh khá ngon và mềm, nước cũng tuyệt. Mình dùng nước ép bưởi và thấy rất ngon ^^",4
286,"Với Helio thì mình chỉ thích khu vui chơi cho kid, tổ chức rất hợp lí, tư duy cho trẻ em. Chứ còn khu quẹt thẻ thì quay đi quảnh lại cũng chừng đó trò. Đến đây đốt tiền thì đúng :))
Cả năm đến đây chắc tầm 1 2 lần thôi. 
Mà dạo này Helio cũng ế nên mình thấy cứ tổ chức khuyến mãi hoài nào là giảm giá 50% vào thứ 5, sử dụng thẻ 3 ngày khác nhau thì thẻ hồng đc nâng lên thẻ xanh,...",4
287,"Khu vui chơi giải trí cho trẻ em sáng tạo với không gian đẹp, rộng và thoáng mát. Các trò chơi tính ra thì đều k rẻ, nhưng mình thích kiểu nạp tiền vào thẻ r lúc nào chơi cũng đc, vô cùng tiện. Hầu hết các trò đều có thưởng ticket cho trẻ con và đủ số lượng thì được đổi quà nên khá kích thích trẻ. Food Court cũng ok, mình vào Đà Nẵng 4 ngày mà đến 3 bữa trưa là ăn ở đây. Món ăn hàng ngày là mì udon gà nấm và bánh xèo Nhật của hàng Sakura, ăn mãi k chán, mì ngon và ngọt, giá cả hợp lý so với 1 trung tâm vui chơi. Cơm xá xíu của hàng Gạo ngay bên cạnh cũng rất ngon, nước sốt vừa miệng nhưng lúc ý đói nên quên chụp r :3",4
288,"Đây là khu nhà hàng trong helio, nhờ voucher mà ăn thử.
Giá hơi đắt nhưng đáng đồng tiền, ăn no. 
Tuy nhiên nhân viên nhiều chuyện, đứng toàn tám, chỉ trỏ khách.",4
289,"Chơi game xong đói bụng kiếm đồ ăn, đồ ăn ở Helio khá đa dạng, có đồ Thái, Hàn, Nhật, Vn... Mình chọn ăn đồ Hàn của K Food, gọi 1 mì đen, cánh gà nướng kimchi, bánh gạo Hq tokbokki, kimbap. Kimbap (40k) cơm hơi bị nát và, ăn 1 miếng mà phồng cả miệng lại ko cảm nhận đc rõ vị nhân vì quá nhiều cơm. Tokbokki(50k) cũng ko đặc sắc, sốt hơi cay cay ko đặc biệt. Mì đen(62k) là món chán nhất, chán hơn cả mì đen ăn liền mua ngoài siêu thị, sốt dở tệ. Có món gà nướng kimchi(53k) ngon nhất, tẩm ướp đậm đà vừa miệng. Mỗi món nv bê ra đều có kèm theo 3 đĩa banchan (đồ ăn phụ) gồm 1 đĩa kimchi (ít lắm lắm) 1 đĩa lạc sốt xì dầu và 1 đĩa cá khô.",4
290,Rất thích hợp đi cùng với gia đình và bạn bè. Đặc biệt thích thứ 5 vì được giảm giá. Ngoài ra có rất nhiều trò chơi và quà tặng để đổi lấy phiếu. Nhân viên thì cũng khá thân thiện. Nhất định sẽ quay lại nếu có dịp :3,4
291,Ghé bakery chén hotdog thôi thích lắm thích lắm.,4
292,Hôm nay lại ghé quầy bakery để ăn bánh... Thử loại chanh dây cảm thấy thật thích.,4
293,Tới đây khoái ăn bánh nhất... Thử hầu như gần hết các loại bánh của Helio bakery ùi á.. Ngon và giá vừa phải.,4
294,"Helio bé hơn mình tưởng, có 2 tầng thôi. Nhưng trò đua xe đúng là quá đỉnh ý!! Đi nhanh kinh khủng luôn lúc xuống xe tê hết cả tay. Các trò điện tử cũng nhiều, khi chơi quẹt thẻ chứ không dùng xèng, chơi xong được thưởng ticket, nghe bạn nói tích được nhiều lả đổi được thêm điểm trong thẻ để chơi. Đi lúc muộn, chơi vội nên chưa chơi hết được, với có phòng karaoke mà chưa thấy mở tiếc quá. 
Các bạn nhân viên đều rất trẻ và nhiệt tình. Trò trượt ""băng"" cũng vui nhưng bẩn quá ))",4
295,"Cả gia đình đi chơi Helio vào chiều thứ 6 ngày 1.5 vừa rồi. Gia đình mình có 1 cháu nhỏ 1 tuổi rưỡi nên hổng chơi được nhiều trò. Nhưng cháu trai rất khoái chí chạy chơi lung tung, rất dạn dĩ so với trước đây khi đến chỗ đông người. Anh ta thích quá nên đi chơi được có 3 trò mà gần 3 tiếng đồng hồ mới về.
Giá cả các trò chơi tương đối phải chăng. 
Ai đã từng chơi ở Vinpearl hay Đầm Sen sẽ thấy chán nhưng riêng với Đà Nẵng thì đây là khu vui chơi mới, rất đáng phát huy để phục vụ người dân nơi đây.
Má và em gái bị chứng chóng mặt và sợ độ cao nên hổng chơi được gì chỉ có chèo thuyền nhẹ nhàng là cả nhà đều thích.",4
296,"Về độ hoành tráng và phong phú của các trò chơi thì khỏi nói nữa vì chắc nhiều người khen rồi. 
Bên cạnh 1 số nhân viên rất là nhiệt tình, dễ thương thì mình thấy có nhiều bạn hỗ trợ cho khách mà mặt mày cứ chù ụ, mình than phiền việc máy nuốt tiền nhưng ko cho chơi, bạn bảo mình qua máy khác mà chơi với vẻ mặt rất là ""ba chấm"".
Giá 1 số trò ở đây hơi bị đắt so với chỗ khác, cơ bản là vô đây tiền bay rất nhanh.
Mấy em thú bông kute vô đối là 1 trong những đối tượng đốt tiền :3.
Máy đếm ticket hơi ít mà gặp toàn mấy ""vong"" pro, đếm cả buổi chưa xong :3",4
297,Nhìn ở ngoài hơi nhỏ và chán nhưng bên trong sôi động và hoành tráng cực kì muốn chơi trò gì thì nạp tiền vào thẻ rồi quẹt là chơi...đặc biệt có trò trượt băng rất vui tuy ko phải là băng thật mà là gạch men nhưng cũng vẫn rất thích...:),4
298,"thức uống trong khu ẩm thực helio ngon,quán đẹp đông đúc,thoáng mát,tuy nhiên giá cả hơi mắc và phục vụ quá chậm",3
299,"Chơi game thỏa thuê vô foodcourt ăn thử xem sao. Đồ ăn bài trí đẹp, khá là bắt mắt. Mùi vị thì bình thường, ko có gì đặc sắc. Mình đi vào cuối tuần, có lẽ ở đây nên chú ý về việc dọn dẹp hơn.",4
300,"Trung tâm giải trí phức hợp mới ở Đà Nẵng. Không gian hiện đại, sạch sẽ. Bao gồm cả khu ngoài trời và trong nhà. Nhiều game cũng như khu ăn uống ở Helio khá đa dạng.
Nhiều lựa chọn cho gia đình và mọi lứa tuổi.
Khu Food court 6 quầy phục vụ cả nước giải khát và món ăn các nước khá đa dạng, món ăn dừng lại ở mức trung bình chứ chưa đặc sắc lắm, giá ổn, nên đi theo nhóm để kêu từng quầy và share cho nhau.
Nước uống bên khu Coffee khá dở mà giá lại chát, cần xem lại cách pha chế nếu không muốn mất khách tại Coffee.
Khu Helio Bakery được vài loại bánh. Bánh nhỏ nhỏ xinh xinh nhưng giá lại cao.
Khu Play nhiều game mới lạ. Chơi game được ticket đổi quà khá thú vị, giá game hơi cao mà còn lại tăng giá vào buổi tối. Thích các trò như Tornado, Go Kart, Spinning Coaster nhưng giá hơi cao, cứ muốn chơi miết. )). Tầng 2 có đua xe Go Kart F1 và phòng Karaoke nhé các bạn.
Khu Kids thì quá dễ thương, thiên đường dành riêng cho các bé. Tại đây các bé sẽ được hóa trang, đi chợ, tập nấu ăn, làm bánh, hát, vẽ...
Nhân viên quá dễ thương, nhiệt tình.",4
301,"Bánh ở đây làm nhỏ nhỏ xinh xinh, yêu phết ^^ giá có vẻ hơi chát nhưng bù lại rất ngon ;) cực thích bánh opera ở đây. Ngoài ra còn có mấy món bánh mì ngọt, mặn nữa",4
302,"Đặc biệt thích mô hình vui chơi ở đây ^^ ngóng từ hồi chưa xây dựng xong luôn ak ;) mấy trò chơi cho lứa tuổi từ già đến trẻ đều chơi đc ^^ 
Có trò trượt tuyết, đua xe, giải trí tương tác và mấy nhân viên mặc đồ thú nhún nhảy vui vô cùng.",4
303,"Lên tầng hai có cả những phòng party khá hay dành cho khách nào muốn chơi tổ chức tiệc và hát karaoke.
Khu đua xe dành cho người lớn chơi cũng khá rộng tuy nhiên đường đua không có cảm giác mạnh lắm hihi.
Không gian ngoài trời thoáng mát tuy nhiên cũng hơi nắng hihi.
Khu chơi thuyền dành cho cả người lớn và trẻ em có kèm người lớn đi theo. Và có cả một khu như công viên khá đẹp.",4
304,"Trong khu vui chơi như thế này có thêm những cửa hàng đồ ăn và cafe thì đúng là tuyệt. Khách chơi thoải mái thấy đói thấy khát thì cứ vào ăn uống rất tiện lợi. Có cả tiệm bánh mì và bánh ngọt nữa :). 
Trong khu này có cả khu bán đồ lưu niệm, thú bông cũng rộng rãi và đẹp.",4
305,"Vào giữa khu vui chơi là khu các loại game mà người lớn có thể chơi. Không giống khu ngoài phần lớn dành cho trẻ em.
Các loại game đều có một bảng giá cụ thể nên khách hàng có thể lựa chọn để mua thẻ chơi. Tuy nhiên giá xu chơi hơi cao hihi. 
Trong khu này có trò xe đụng cho trẻ em cũng khá thú vị, gần khu trò này có cả nhà banh khá to và hiện đại cho trẻ em chơi.",4
306,"Nghe thông tin Helio khai trương nên cũng ghé qua thăm quan một vòng. 
Không gian khá rộng, có nhiều khu và có để bảng chỉ dẫn từng tầng có những gì rất tiện cho người vào chơi. 
Phần lớn là các khu vui chơi cho trẻ em. Có bảng giá, bảng hướng dẫn nạp tiền và quầy mua thẻ nên khách có thể thanh toán kiểu nào mà thấy thuận tiện nhất. 
Có cả hướng dẫn đối với khách có con nhỏ nên rất tiện và an toàn.",4
307,"Ngày tết ở đây đông kinh khủng nên khu foodcourt khá bẩn. Món ăn ở đây cũng rất được. Một set cơm cuộn trứng như trong hình khoảng hơn 70k mà cũng có rất nhiều thứ, đặc biệt là phần omurice ăn rất vừa miệng và ngon, tempura ăn cũng ngon nữa, nói chung món Nhật ngon. Lẩu Tứ Xuyên cay, nhiều thịt, mặc dù nói lẩu một người nhưng ăn hai người cũng được, ngon thì chưa hẳn là ngon lắm. Nhìn chung là khá đa dạng, giá tạm ổn cho mặt bằng và không gian như vậy.",4
308,"Helio mới khai trương, người đi ra đi vào tấp nập ngay cả trong ngày thường. Mình đi hôm thứ 5, mà nghe bác taxi bảo ngày nghỉ thì đi khỏi thở luôn. Nhìn chung khu trò chơi này khá hoành tráng, thiết bị hiện đại, nhân viên hướng dẫn nhiệt tình, mà mình thấy chủ yếu là nam, lại đẹp trai nữa :))) Có mấy chị bé ở quầy cũng rất xinh. Trung tâm này coi bộ quy tụ dàn trai xinh gái đẹp của thành phố :)))) Tuy nhiên trò chơi đơn giản quá, trừ trò đua xe trên tầng 2 có vẻ hay thì các trò kia trung bình chơi được 4p. Trò cảm giác mạnh thì thấy như ru ngủ, không hấp dẫn gì cả. Nhìn giống như khu giải trí cho các bé ấy. Nếu ai chưa đi helio mà đã đi indochina rồi thì, khu trò chơi trên tầng 4 của nó là bản sao thu nhỏ của helio. Đồ ăn ở đây giá hơi cao. 50k bốc hơi trong chớp mắt :))))",4
309,"Hoành tránh, sạch, đẹp, chơi game ở đây không biết bao nhiêu cho đủ",4
310,Đi 3 ngày khai trương thử. Dạo qua 1 vòng thì thấy khá hoành tráng. Tuy nhiên vẫn còn nhiều hạng mục chưa làm xong. Khu Food court vẫn chưa có món gì gọi là ấn tượng. Nếu muốn chơi game phải xếp hàng chờ khá lâu. Nhân viên nhiệt tình và được training khá kỹ.,4
311,"Nhân dịp soft opening tranh thủ đi, chơi vui, bên ăn uống cũng được.",3
312,Thái độ nhân viên book vé quá kém với khách,3
313,"Rạp này mở chắc cũng hơn 1 năm rồi, đi ngang qua nhìn bắt mắt lắm, nằm gần chợ đêm helio í.
mình mua 2 vé gái già lắm chiêu 3 (phim này mình xem cả 2 phần rồi nên giờ 3 ra thấy quảng cáo rầm rộ nên cũng đi xem), gọi kèm bắp nước, giá của 1 vé là 45k, combo bắp nước mình nhớ giá hình như hơn 70k, 1 bắp 2 nước.
bắp cực kì thơm luôn, mình ăn thấy ngon, giòn
phim cũng hay, chỗ ngoài thoải mái
đây là lần đầu tiên mình xem phim bên này nhưng thấy khá hài lòng
nhân viên cũng nhanh nhẹn và nhiệt tình",4
314,"🤪 Metiz cinema
⛩tầng 1 helio center
🕰 9-0:30
❤️ Thứ hai cuối năm thì làm gì ? Đi xem mắt biếc nhé :< mình chủ quan cứ nghĩ phim ra cũng lâu rồi nên chắc không đông người đi xem đâu nen không mua vé trước, tới nơi thì bàng hoàng khi chỗ trống chỉ còn hàng A :(( mà lỡ đến rồi thì phải mua thôi chứ sao. Nhân viên lịch sự thân thiện, tích điểm app đầy đủ cho mình. Chất lượng rạp mình thấy cũng ổn. Nhưng mà ngồi hàng A xong ra rạp mình đau đầu buồn nôn luôn á, lần này rút kinh nghiệm cực mạnh :((",4
315,"Mùa lễ giáng sinh tràn ngập Helio rồi mọi người ơi ~
Không khí bao quanh bản thân cũng thấy nhộn nhịp hẳn luôn ấy. Đi xem bộ phim được đánh giá tốt trong thời gian gần đây cảm giác vô cùng hài lòng ý.
Tuy nhiên thì rạp hơi nhỏ, recommend mọi người nhớ chọn ghế từ giữa trở về sau chứ mấy hàng ghế đầu cực kỳ sát màn hình, xem phải ngước đầu khá là đau cổ. Hàng ghế sát màn hình hơn hẳn các rạp khác luôn ý. 
Mình đánh giá cao phong cách phục vụ và thái độ của nhân viên vô cùng tận tình. Giá cả cũng ổn. Chỉ từ 45k nha.",4
316,"Lúc trước thì đi coi ở các rạp khác, nhưng từ ngày biết Metiz thì dính luôn ở đây.
Rạp có nhiều điểm check-in, đứng vào đâu cũng có ảnh đẹp. Bắp ngon. Nhân viên thân thiện. Lịch phim update nhiều suất, khung giờ hợp lý. Rất thích <3",5
317,"Hôm nay có đi xem Natra: Ma Đồng Giáng Thế ở rạp thì mình cảm thấy thế này,
Thứ nhất: giá vé trên website với giá vé hiện bán chênh lệch nhau, tuy không cao nhưng gây bất tiện cho khách. 
Thứ hai: rạp nhỏ (vấn đề này mình cũng có tìm hiểu qua nên vẫn thông cảm vì quy mô rạp chưa lớn), phòng chiếu RẤT NÓNG, kì lạ là hành lang và tiền sảnh đều mở máy lạnh nhưng trong phòng chiếu lại không.
Thứ ba: Phim chưa chiếu hết nhưng rạp cắt phim và bật nhạc đuổi khách :), cái này thật sự khó hiểu. Mình đi xem Natra, đọc review mọi người đều dặn phải ở lại xem đủ 3 chiếc after credit, theo thứ tự hết 1 đoạn nhạc phim sẽ đến phần credit và lặp lại 3 lần như vậy, rạp chỉ cho xem trọn vẹn lần 1, lần 2 tua đoạn nhạc phim chỉ chiếu phần credit, lần 3 thì cắt hẳn, tắt màn hình, bật nhạc Erik(?) để khách tự biết ý mà ra về?
Sẽ không quay lại.",2
318,Rạp phim dịch vụ cực tốt và bắp cũng cực ngon nhé ❤️ có điều khi khách đông thì nhân viên lại không làm vị mixed 😢,5
319,"Rạp ok mua vé nhanh gọn , đặt qua app lưu ý thêm giờ phụ đề cùng với lồng tiếng. Lúc đặt qua app chỉ có lồng tiếng thôi",5
320,"Mình tới đây lần đầu là lúc rạp mới khai trương, ban đầu mới mẻ nên mình thấy dịch vụ còn chậm chạp không ổn lắm. Tuy nhiên lần sau mình tới thì thấy mọi thứ được cải thiện hẳn, nhân viên nhiệt tình thân thiện. Bắp ở đây khác với mấy chỗ khác, mình thấy cục bự bự nhìn vui mắt dễ thương, tưởng to là ăn ớn nhưng ăn thấy cũng ngon lạ, mà kết nhất là bao bì dễ thương siêu yêu mất hihi. Rạp phim rộng rãi, thoáng, ghế ngồi dễ chịu. Phòng vệ sinh bao sạch và mát mẻ nữa. A có điều hơi xa trung tâm hehe.",5
321,"Mới đi hôm mua 2 vé tặng bắp. Rạp bên này có khu sảnh đẹp dễ sợ. Chụp hình ảo lòi :))) Phòng nhỏ, nhưng hình ảnh âm thanh chất lượng. Nhân viên nhiệt tình, đẹp trai :))) Giá vé cũng rẻ. Mỗi tội xa nhà mình chứ gần chắc đi suốt quá :D",4
322,"Rạp Metiz mới mở ngay mặt đường 2/9 tiện gửi xe! Rạp rộng , xinh, nhiều góc sống ảo! Nhân viên trai xinh gái đẹp, thân thiện, chuyên nghiệp, dễ thương! Vé ở đây nếu đc giảm còn 45k, khá ổn! Bắp phô mai khá ngon, nhưng không bằng CGV! Vào xem phim quá đã: màn hình cong, rộng, âm thanh to rõ! Gần nhà nên sẽ ủng hộ dài dài!",4
323,"2 thanh niên rủ nhau đi xem Doraemon. 
Nhân viên lịch sự. Không gian chờ rộng rãi có nhiều ghế ngồi. 
Combo bắp của mình là combo u22 giá 59k
Nhìn thì khá nhỏ nhưng ăn cũng phê. Mình thích vị bắp phô mai ở đây. Bột phủ rất đều, vị mặn mặn béo béo rất thơm luôn.
Rạp không lớn lắm. Chất lượng khá ok.",4
324,"Rạp vắng nên xem khá thoải mái, view ok,giá cũng bằng nơi khác, nhân viên giao tiếp và phục vụ rõ ràng nhiệt tình, sẽ ủng hộ tiếp vì đã có thẻ thành viên :)",4
325,"Mình là người rất thích xem film rạp, hôm nay nữa là lần thứ 2 xem film tại đây ( mình đã vào phòng số 2 & 4 các phòng khác chưa vào ) mình có vài nhận xét thế này mong Metiz thay đổi để tốt hơn. 
 1. Phòng rất là nhỏ 
 2. Khi xem film mình ko tập trung đc với ly do ko đáng có.. ( bậc cấp đi xuống cách âm ko tốt nghe rõ tiếng bước chân lộp bộp. Đèn led trần thì tắt rồi mà lâu lâu cứ chớp sáng (p.4)...)
 3. Cái quan trọng nhất là âm thanh mình đánh giá chưa đạt .... ( mình chọn vị trí dãy ghế giữa rạp để cảm nhận cho tốt nhưng thất vọng, phòng 2 thì âm thanh quá ồn chất âm thì rất chói tai. Phòng 4 thì nghe được nhưng chất âm nghe cũng ko có cảm xúc, chủ yếu nghe loa tiếng TRUNG TÂM là lớn lấn nhất... Tệ hại hơn là đến những đoạn hành động gay cấn ( film BLACK PANTHER) âm thanh bể trầm trọng, nghe rõ tiếng nổ cọ nòng loa Súp luôn...
 Mình nghĩ một cụm rạp ra sau mà vậy thì ko ổn, mình góp ý mong Metiz Cinema sớm khắc phục.",2
326,"Rạp mới khai trương vào dịp Tết 2018 ở Helio.
Hầu hết ở ĐN các rạp phim đều giá cũng tương đương nhau hết. Mỗi CGV sẽ nhỉnh hơn chút.
Mình đến đây 2 lần rồi. Ko gian rạp rộng rãi. Quanh rạp có mấy góc sống ảo. Dc decor đẹp, cũ theo hướng vintage.
Có 5 phòng rạp trong đó. 
Bắp thì có thêm các hương vị mới chớ ko phải vị ngọt bt truyền thống. 
Nhân viên vui vẻ , lịch sự.
Hệ thống rạp màn hình cong. Mà khi xem mình lại k thấy cong như ở galaxy. Âm thanh cũng sống động lắm. 
Ghế thì dài luôn theo 1 dãy. Chớ k có phân chia ra từng khu như các rạp khác. 
Đây cũng là sự lựa chọn mới cho các bạn yêu thích phim rạp.",4
327,"Rạp metiz này mới mở ở trung tâm helio. Giá vé tương đối rẻ hơn so với mấy rạp khác. Không gian phòng chiếu phim hơi nhỏ, không biết do mình chọn phim ở phòng nhỏ hay là phòng nào cũng thiết kế kiểu đó. Rạp cập nhật nhiều phim mới trên web nên dễ dàng tìm kiếm phim để xem. Bắp nước mua riêng lẻ mình mua combo lớn 2nuoc -1bap hình như là 72k thì phải. Chất lượng bắp nước thì cũng ngon tương đối . Không gian quầy vé khá rộng và thoáng nhiều ghế cho khách ngồi đợi.",4
328,"Mồng 5 rồi còn tính giá vé tết trong khi mấy rạp khác từ mồng 4 đã bắt đầu tính giá bình thường. Phòng rạp nhỏ như k thể nhỏ hơn. Được leo queo mấy dãy ghế đếm trên đầu ngón tay. Âm thanh thì to muốn điếc cả tai, xem phim xong ong cả đầu. Quảng cáo rầm rộ màn hình cong các kiểu cũng là màn hình thường thôi cũng chả khác gì rạp khác. Được cái sảnh decor kiểu vintage cổ giống hội an để chụp ảnh các kiểu chứ chẳng có gì khen dc. Rạp cũng xa chứ k gần. Đi lần cho biết chứ chả dám quay lại.",1
329,"Dù đi ngày tết nhưng giá vé so ra thì vẫn ok,không quá cao hay quá rẻ.không gian ok,nhân viên tận tình,nhưng bắp nước k ok cho lắm.kêu combo bắp nước,mà gần 1/2 bộ phim mới đem nước vào ( vì đi ra hỏi sao chưa có nước)",2
