 ,Review,giai_tri
842,"Mình thích Valentine vì toàn là tim <3 
Decor quán khá nổi bật và lãng mạn! Lại nằm ngay mặt tiền đường nên thu hút ánh nhìn của mọi người. 
Mình thì đi hồi Kara Valentine mới mở nên phòng ốc okie lắm lắm! Mới và sạch sẽ, âm thanh cũng tốt nữa! 
^^ Còn bi jờ thì ko biết thế nào, sẽ trở lại vào 1 ngày gần nhất! ^^",4
843,"Gần đây hay đi ca ở đây, thứ nhất vì vị trí quán thuận tiện, nằm ngay ngã tư 3/2 - Sư Vạn Hạnh, thứ 2 là quán còn mới nên dàn âm thanh còn ngon, hát cực đã. Phòng ốc thì khỏi chê luôn, sạch sẽ, cá tính, sử dụng tông đỏ nên trông càng sang trọng. 

 Phục vụ ở đây khá chuyên nghiệp, đặc biệt cái khoản gửi xe là phục vụ tận tình wa' sức, vì cái vụ nì nên mình kết ""đậm"" Valentime.",4
844,"nhẹ nhàng với acoustic cuối tuần, Có thể xông thẳng lên sân khâu để thỏa sức thể hiện. Nhưng tui ko muốn tra tấn khán giả vào cuối tuần.Kkk",4
845,"Quán tuy hơi nhỏ nhưng ấm cúng, trang trí đẹp mắt, giá cả cũng khá ok. Thích hợp tụ tập bạn bè vào cuối tuần. Nếu muốn tận hưởng không gian riêng tư thì nên đi vào ngày trong tuần.",4
846,"Quán hơi nhỏ nhưng không gian ấm cúng, nhiều dịch vụ tiện lợi dành cho bạn trẻ. Thích vẽ henna ỡ đây vẽ miết ghiền ^^",3
847,"Quán hơi nhỏ nhưng tạo cảm giác ấm cúng. Tối nào cũng có acoustic,nếu muốn ngồi nghe vị trí tốt nên đặt bàn trước. Giá nước tạm ổn,hình như đến nghe nhạc thu phí 20k.",3
848,"Quán nhỏ nhưng ấm cúng, giao lưu hát hò đc thưởng thức nhiều bản nhạc hay",3
849,"Quán tuy nhỏ nhưng thoáng và sạch sẽ. Quán được trang trí mang lại không gian ấm. Mỗi đêm ở quán đều có giao lưu âm nhạc, ca sỹ chủ đạo của quán đều hát hay và đàn tốt (ko tồi nếu bạn lựa chọn là một địa điểm dẹp bỏ căng thẳng, mệt mỏi :))))). À !!! ở quán có cả vẽ henna, xem biểu đồ sinh, vân tay, bài tây.... khá là nhiều dịch vụ thú vị và giá cả hợp lý...:))))) 
Là khách quen của quán mình thấy anh chủ quán còn rất trẻ, hơi bựa và khùng khùng:))) tuy vậy rất chiều khách và đặc biệt anh này còn độc thân :)))).... bạn nào muốn được làm nail free cứ đến quán uống (chủ quán làm luôn đấy ạ:)))))))))",5
850,"Quán co´ không gian ấm cúm. Chủ quán vaˋ nhân viên đều rất nhiệt tình và vui vẻ. Thức uống đa dạng, kèm theo nhiều khuyến mãi độc đáo! Các bạn đến đây se˜ được thưởng thức ko chỉ thức uống maˋ còn nhiều bất ngờ khác như: ........ Ah mà nói ra thì còn gì bất ngờ nhỉ?!:) nói tóm lại là một địa chỉ rất đáng để các bạn trẻ co´ đam mê âm nhạc vaˋ những hoạt động cộng đồng ghe´ thăm và sớm muộn gì cũng se˜ thành khách quen thôi :)!",4
851,"Quán có phong cách đẹp, mang lại cảm giác ấm cúng .Nhìu dịch vụ đi kèm hấp dẫn đặc biệt có acoutic hằng đêm ca sĩ hát rất hay vui tính nữa,bạn nào muốn thì lên hát thoải mái.ngoài ra có coi sinh trắc học vân tay, bói bài tarrot , bói bài tây,lớp av giao tiếp, làm nail miễn phí.chủ quán cực kì thân thiện.mình ghé quán 3 lần tuần mà vẫn không chán.hhh",4
852,"Có mấy cơ hội qua đó àm chưa ghé, thấy quán hơi nhỏ cũng ngại, tại thấy chỗ để xe k có hay sao ấy, thấy để ven đường thì phải, ngại chỗ đó híc, tại chỉ lướt qua nên bình luận vậy đó,mình và gấu định đến đó thưởng thức âm nhạc và cùng đến để ủng hộ quán mà chưa có dịp, với lại quán có chủ quán rất ủng hộ cộng đồng LGBT nên cũng ham, chỉ là anh gấu hay đi công tác nên chưa có dịp ghé,nếu có dịp mình và anh ấy sẽ đến",2
853,"tuy nằm ở đường 1 chiều nhưng quán cũng dễ tìm
không gian tuy hơi nhỏ 1 chút nhưng vừa đủ để thưởng thức âm nhạc
dàn âm thanh được đầu tư khá chăm chút
cái anh chơi nhạc chơi giỏi hát hay vậy sao chơi ? :v 
tự nghĩ nếu có dịch vụ dạy chơi guita nữa chắc mình đến suốt :D
giá cả oke cho 1 quán cf có phục vụ nhạc live",4
854,"Ấn tượng đầu tiên là quán sạch sẽ, thoáng mát, trong những ngày nóng nực thì đến đây ngủ là quá hợp lí, rẻ hơn thuê nhà nghỉ nhiều. Thằng chủ quán bựa nhg đc cái nhiệt tình, luôn mua vui cho khách với giá rẻ nhất, chỉ cần quẳng cho nó ít tiền thì việc gì nó cũng làm. Quán phù hợp cho những buổi offline, sinh nhật ... cỡ vừa. Điểm cộng là luôn có nhạc sống cho khách thư giãn. Điều mình yêu thích nhất là tuy mình là con trai nhưng vẫn luôn đc làm nail, hihi, chủ quán luôn hết mình phục vụ k quản giới tính của khách hàng.
Overview: 9/10. Khi nào rảnh lại đến ăn vạ quán 1 phen",4
855,"Nhóm mình đi 4 người lại đây, thiệt hại hơn 100k mà được ca hát thoải mái, không gian nhỏ nhưng ấm cúng và thoải mái, phục vụ nhanh nhẹn và dễ chịu. Có điều nằm trên đường 1 chiều nên hơi khó đi, còn lại mọi thứ ok. Ah mình còn được làm móng tay free nữa chứ :)) nói chung không tệ cho 1 đêm cùng bạn bè. Chủ quán còn rất trẻ, mình đoán chắc khoảng 24 25 gì thôi, nhìn rất vui và buồn cười.",4
856,"Đi làm ở đường Trần Huy Liệu đi ngang qua quán này hoài, vô tình lên mạng đọc được cái bảng khuyến mãi lạ của chủ quán này nên mình cùng ny ghé quán xem sao. Ấn tượng đầu tiên là 2 bức tranh 2 bên tường, chụp hình tự sướng rất là đẹp, tiếp đến là không gian, mặc dù hơi nhỏ nhưng quán khá là ấm cúng, vô đây tránh nóng được :3. Ấn tượng thứ 2 là chủ quán, chủ quán còn rất trẻ :)) . Mặc dù là quán cafe nhưng lại có lớp dạy anh văn giao tiếp miễn phí, làm nail cho các bạn nữ, sắp tới chủ quán nói lại có xem bói bài tarot nữa , tối thì là acoustic 7 ngày luôn nhé các bạn ,ko biết phải suy nghĩ ntn luôn :)) 
Điểm trừ là quán hơi khó kiếm tí, quán nằm gần ngã 3 trần huy liệu và hoàng văn thụ nhé các bạn, coi chừng chạy hố  :))
Thiệt hại cho 2 ly sinh tố : 60k và chắc chắn sẽ quay lại, bạn gái mình thích làm đc làm nail :))",4
857,"Thấy đc free sơn móng tay nên hào hứng rủ bạn đi :)) đc bộ móng cũng ok lắm. Free nên cũng không nhiều màu để chọn.
Quán không lớn nhưng ở mặt tiền đường nên dễ tìm. Quán cũng đc gần 20 bàn nhưng ít khách hơn mình tưởng. Lúc đến chỉ có 1 nhóm khác ngoài nhóm mình.
Nhân viên rất dễ thương. Nước uống không đặc sắc lắm nhưng với giá từ 25-35k thì chấp nhận đc. Hình như acoustic hằng đêm. Có khách lên hát giao lưu nữa nhưng không hợp mình lắm. Mình chỉ thích nghe nhạc từ người hát chuyên thôi :) (cảm nhận cá nhân thôi). À không biết sao không phải phụ thu 20k khi nghe acoustic trong khi xem thực đơn thấy ghi phụ thu. Chắc do quán mới nên chưa thu chăng?
Chưa có các món ăn chơi kèm theo nên cũng hơi buồn. Hức!",4
858,"Quán khá vui, có đồ uống ngon & đa dạng, nhân viên nhiệt tình vui vẻ. Đặc biệt hằng đêm đều có nhạc, đánh rất hay. Khuyến mãi sôi nổi.. Nếu có dịp ghé thử nhé các huynh tỉ mụi.

Vị trí rất thuận tiện, ngay trung tâm phú nhuận.

Mách nhỏ...chủ quán đúng chất âm ĩ...nhìn thôi đã hài.",4
859,"Sau mấy hôm đi chúc Tết thì hôm nay tung tăng xem kịch với mấy đứa bạn thì tuyệt vời . Chọn thể loại Hài kiểu võ thuật ( như đang xem Diệp Vấn hay phim Anh Hùng Thành Trại ấy ) . Nội dung hay , dễ thương pha lẫn hài , cười chịu không thấu luôn . Bên chi nhánh này sân khấu nhỏ , gần gũi y như là đang xem phim rạp í . Có bán nước ngoài sảnh (kem ly Merino 15k còn nước suối Dasani 10k ) , máy lạnh phà phà , sân khấu trang trí có không khí Tết lắm . Có thể đặt vé chuyển khoản như mấy hệ thống phim chiếu rạp í 😍",4
860,"Coi cũng lâu rồi , mà cũng coi 2 - 3 lần nhưng hôm nay mình mới viết review . Vở hài mới diễn Tết , dựng phần 2 sau thành công ngoài mong đợi của phần 1 . Bao vui mà nhây cười lộn ruột từ đầu đến cuối , có những phút lắng đọng đến nỗi muốn rơi nước mắt luôn . Tuy nhiên do độ hoành tráng của phần 2 này nên giá vé có lên chút đỉnh , 170k cho 1 người . Nghe nói chỉ lên giá 2 vở là vở này với TIỆM TÓC ÂM DƯƠNG thôi , còn lại các vở khác đều 150k . Đang mở bán voucher là mua cặp được free 2 phần nước uống hay bắp gì đó . Ngoài kịch kinh dị thấy mấy vở dạng tâm lý - hài cũng là thế mạnh của sân khấu kịch Hồng Vân ^_<",4
861,"Sân khấu Superbowl coi kịch ma có cảm giác sợ hơn so với sân khấu kịch Phú Nhuận.
Không gian bên trong sân khấu nhỏ mà ấm cúng, vé hầu như full nếu mua ở sát giờ diễn.
Có 1 điểm khá bực bội là hệ thống đặt vé online rất tào lao, đặt mà không thanh toán được, đến trực tiếp quầy vé thanh toán cũng không được vì vé đó coi như khoá mất. Làm mình bị hụt 1 lần đặt vé hàng đầu. 
Sân khấu ở xa nhà mình, 1 lần đi coi fải chạy lên đó mua vé trước (thường là cả tuần) cũng khá là bất tiện.",4
862,"Bản tính mình thì cực sợ ma nên chẳng bao giờ dám đi xem kịch Kinh dị, nhưng 4 năm trước phá lệ với vở này, lúc đó vở này hơn 200 suất và được giải thưởng gì đó chẳng nhớ và cái vở này kỷ lục bỏ tiền mua vé coi 7 - 8 lần vẫn không chán dù là đi xem 1 mình, xem mà cười nhiều hơn là sợ vì mấy miếng hài của anh Đức Thịnh duyên mà tinh tế không tả nổi. Sợ mỗi cái tiếng la với cái mặt lúc ma xuất hiện trong tivi à , còn lại mình toàn cười quên nổi sợ :)) Vở này tính ra cũng HOT, thua sau Người Vợ Ma 1 thôi nhưng đáng xem... Lâu lắm rồi mới coi lại. Bị cái vai của chị Thanh Thúy (bác sỹ Thúy) coi 8 lần là hết 3 người thế vai rồi )) (nào là Thanh Thúy, Mai Phương, Minh Phương). Nói chung vở này bị thích do anh Đức Thịnh và anh Hoàng Linh (đóng vai Linh khùng, hơi bựa) kakaaa",4
863,"Hệ thống sân khấu kịch Hồng Vân nổi tiếng với 2 thể loại là kịch văn học (hồi còn học cấp 3, trường mình hay tổ chức diễn hợp đồng cho xem và tận bây giờ mấy em thế hệ sau của mình vẫn còn được xem mỗi năm) và kịch ma kinh dị. Tuy nhiên dạo gần đây để gia tăng thêm phong phú cho lựa chọn của khán giả mê kịch thì có thêm mấy tác phẩm hài và tâm lý như XÓM TRỌ 3D và gần đây nhất là CHUYỆN CỦA SAO (Sắp tới nghe nói Tết này có thêm mấy vở hài là 1 BA 3 MẸ , GIA ĐÌNH QUÁI ĐÃNG , XÓM TRỌ 3D P.2 ... ). 

Vở này thì như tên gọi là nói về bộ mặt bên trong của thế giới Showbiz cũng như về tình yêu đồng tính, xem kịch còn có cơ hội thấy diễn viên Lan Phương thể hiện khả năng anh ngữ của mình với ca khúc The Show (của Lenka). Giá vé lên đã lâu và ổn định ở mức 150k toàn rạp và cả 2 chi nhánh (mình thấy vé xem kịch các sân khấu bây giờ đều trong tầm mức này hết nên không ý kiến vụ này). Có bán nước và bắp, snack nhẹ ngoài sảnh. Không gian khán phòng nhỏ nên có cảm giác ghê rợn khi xem kịch ma và gần gũi khi xem kịch hài, tâm lý :D",4
864,"lâu rồi mình không đi xem kịch HV, các vở kịch ma trước mình đều xem hết, phải nói là vở 12h đêm này kịch bản không hay, thấy đầu tư không bằng các vở trước, coi hụt hẫn lắm, mình thích kinh dị nhưng kịch mang danh kịch ma mà k thấy gì hết
hôm đi coi lỗi kỹ thuật nên ngồi đợi mòn mỏi",2
865,"Hôm nay nghe anh diễn viên diễn bên ""Kỳ Án 292"" thế vai Long Nhật Lệ (của Long Nhật) nên tò mò đi coi ))))) Vở này thì cười bể bụng luôn rồi mà cũng có những bài học trong cuộc sống . Nếu bạn nào khoái xem hài kịch thì nên tham khảo vở này , chắc chắn không làm thất vọng ai đâu vì vở này hầu như kín rạp , ít nhất cũng 2/3 rạp không hà ^____< Giá vé 150k cho mọi hàng ghế và mọi suất diễn luôn . Trên chỗ xem có căn tin bán bắp rang, snack ăn vặt, nước các loại nè .",4
866,"Tối chủ nhật rảnh rỗi đi xem kịch , hôm nay chạy qua Sân khấu Superbowl coi , vở KỲ ÁN 292 nè 😻😻😻 Vở này thể loại trinh thám - hài - kinh dị , hơi lạ về nội dung xen lẫn nhiều khúc cười bể bụng luôn à 😂😂😂😂 Nước thì có thể mua bên Circle K cho tiết kiệm, nước đóng chai được đem vô hết áh , mấy ly trà sữa hay ly đá thì không được mang theo . Căn tin sân khấy có bán bắp ramg và snack đóng trong ly nhựa nên mấy thứ đó mới được mang vào khán phòng , ai không biết mua từa lưa là không cho mang vô đâu nha 😁",4
867,Mình thường xuyên tới đây. Giá vé đắt gấp so với 1 vé xem film nhưng bù lại nội dung truyền tải và thời lượng diễn lại hay hơn nhiều. Mình nghĩ giá rất okie :D. Thích hợp là nơi thay đổi không khí :),4
868,"Mình mới đi tuần trước về. Sàn khá mới, nhân viên phục vụ thì tận tình....vấn đề giá cả không rẻ đâu nhá cụ thể...
+ Ngày thường: Giá dao động 230 - 290/h
+ Ngày lễ và Thứ 7, Chủ Nhật giá dao động 350 - 490/h
******Lưu ý giá trên chưa bao gồm chi phí thuê giày (20k/đôi) và mua vớ (18k/đôi).
 Hết 1 game (1h) nếu muốn chơi tiếp thì 45k/ người nhá.",4
869,"Mình đã coi hết 70% số kịch ở đây cũng như bên sân khấu Phú Nhuận . Giá vé tuy hơi cao so với học sinh , sinh viên nhưng chất lượng nhận được thì khỏi bàn . Kịch nào cũng hay , đã kinh dị thì 100% kinh dị (nhiều lần về ngủ hổng được luôn) . Những ai sợ ma thì cũng đừng nên bỏ qua vì ngoài kinh dị , các vở kịch còn kèm theo những khoảng khắc vô cùng hài hước . Ngoài những nghệ sĩ gạo cội thì những diễn viên trẻ đóng cũng rất hay , rất có triển vọng . Nếu ai lần đầu đi xem kịch thì mình gợi ý những vở như Oan Hồn Truyện (vừa mới ra 06/2014) , trọn bộ 2-4-6 và 3-5-7 , Căn Hộ 404 , Người Vợ Ma , Kỳ Án 292 vì theo mình thấy đây là 6 vở kịch xuất sắc , đầy kịch tích và gây nhiều bất ngờ nhất ở bên chi nhánh Superbowl này . Ngoài ra những vở khác cũng rất tuyệt vời nhưng 6 vở trên là những vở mình thích nhất bởi lối xây dựng câu chuyện cũa tác giả và đạo diễn , cũng xem hết luôn . Mấy vở khác hài hước có , kinh dị vừa đủ cũng có nên các bạn có thể lựa chọn . Nói đến kịch kinh dị - hài thì sân khấu kịch Hồng Vân là sự lựa chọn số 1 của mình .",4
870,"Một thể loại mới và lạ ở lĩnh vực sân khấu kịch : Kịch bản hài nói về Thế giới của những người đồng tính :) Mình xem mà cười lăn lộn với sự duyên dáng của dàn nghệ sĩ vở này (NS Minh Nhí, NSƯT Đức Thịnh, Hòa Hiệp, Lan Phương, Minh Dũng, Long Nhật, Hoàng Linh...) ... Những đan xen tình tiết kiến mình đang cười mà bật khóc với những khoảng lặng của vở kịch. Nội dung bình dị, chân thật, rất đời thường.

Lúc đầu nghe tên cứ tưởng được coi phim 3D không hà :)) Sau khi sân khấu Superbowl xây lại nhìn rất sang trọng và dàn ghế ngồi cũng ấm cúng (coi kịch ma là bao đã kaka)",4
871,"Hế hế... do có người quen của mình trong sân khấu nên đặt vé luôn ngồi gần, xem kịch ma rất đã và ép phê luôn nha. Các kịch bản ma luôn biết cách làm khán giả thót tim. Kịch bản pha xíu hài hài làm vừa mới sợ không lâu là cười quên cả sợ luôn. Nhà vệ sinh ở đây tuy nhỏ nhưng sạch sẽ, cô lao công dọn dẹp thường xuyên. Căn tin bán nhiều loại nước uống kèm bắp rang loại bỏ hộp, có kem chuối nữa nhưng không được mang vô rạp (dù kem chuối rất ngon và rẻ, chỉ 3k/ cây). Nhân viên ăn mặc lịch sự, sân khấu vừa sửa sang nhìn rất đẹp mắt.",4
872,"Mình đã coi hết 95% số kịch ở đây. Giá vé tuy hơi cao so với học sinh, sinh viên nhưng vào coi rồi thì chất lượng khỏi bàn. Kịch nào cũng hay, đã kinh dị thì 100% kinh dị. Những ai sợ ma thì cũng đừng nên bỏ qua vì ngoài kinh dị, các vở kịch còn kèm theo những khoảng khắc vô cùng hài hước. Ngoài những nghệ sĩ gạo cội thì những diễn viên trẻ đóng cũng rất hay, rất có triển vọng. Nếu ai lần đầu đi xem kịch thì mình gợi ý những vở như Oan Hồn Truyện (vừa mới ra 06/2014), trọn bộ 2-4-6 và 3-5-7, vì theo mình thấy đây là 3 bộ xuất sắc, đầy kịch tích và gây nhiều bất ngờ nhất. Ngoài ra những vở khác cũng rất tuyệt vời nhưng 3 vở trên là những vở mình thích nhất bởi lối xây dựng câu chuyện cũa tác giả và đạo diễn. Nói đến kịch kinh dị hài thì sân khấu kịch Hồng Vân là 1 sự lựa chọn số 1.",4
873,"Sân Khấu sửa lại và khai trương nhân dịp hôm Lễ 30/4 ... mới toanh với thiết kế lạ, gần gũi và tăng phần kịch tính cho các vở kinh dị của nơi đây... ghế ngồi cũng lịch sự và êm ái hơn. Sân khấu sửa lại hình vòng nhằm tránh tiếng nhạc ầm ầm phía dưới Vuvuzela vọng lên mỗi tối, gây mất tập trung coi kịch lắm luôn, bây giờ thì tình trạng đó hết rồi ^^ Giá vé 150k ... có quầy căn tin bán nước và bắp. có ghế ngồi êm ái chờ tới giờ xem kịch. nhà vệ sinh được sửa lối đi nằm phía ngoài sảnh cho khán giả đỡ sợ khi đang bị ma hù mà muốn đi vệ sinh :)))))) tone màu áo chủ đạo của nhân viên là xanh dương và đỏ thay đổi theo ngày :)) mà lý do chính nên đi xem lại các vở là do sân khấu sửa lại nên kịch cũng thay đổi tình tiết. Thích nhất là các anh chị diễn viên hay cập nhật vấn đề HOT vào vở diễn cho thêm phần sáng tạo. coi 10 lần khác 10 lần hà ))))))

Các vở mình đã xem thấy hay là:
- Người Vợ Ma (đình của đình rồi hen)
- Căn Hộ 404 (bao cười bể bụng mà vẫn sợ chết khiếp)
- Kỳ án 292 (mang chất hình sự phá án)
- 2,4,6 (dành cho các bạn thích cảm giác mạnh)
- 3,5,7 (y chang cảm giác như 2,4,6)
- 12 giờ đêm (hài hài mà sợ sợ)
- Nốt Ruồi Máu (nghe nói đã chỉnh lại version mới hay hơn)
- Thứ 6 Ngày 13 (cũng đã chỉnh sửa lại)
- Oan Hồn Truyện (VỞ MỚI)",4
874,"Các bạn nào hâm mộ kịch kinh dị và muốn thưởng thức những vở kịch đậm chất hài, kinh dị thì Kịch Hồng Vân (có hai chi nhánh, một là ở Nguyễn Văn Trỗi, phú nhuận. Hai là ở Superbowl) là một sự lựa chọn lý tưởng. Ngày xưa Kịch Hồng Vân là nơi khởi nguồn cho thể loại kịch kinh dị, vở Người vợ ma, sau đó là vở Quả Tim Máu. Thành công vang dội. Đây là một số vở kịch mình đã thưởng thức thấy rất hay nhé:
1) Người vợ ma phần 1
2) Người vợ ma phần 2
3) Quả Tim Máu
4) Căn hộ 404
5) Hai, Tư, Sáu (2,4,6)
6) 12h đêm ( được thôi, không hay lắm)

Superbowl là sân khấu dạng vòng, không gian nhỏ, rất gần sân khấu và diễn viên, dễ bị ma hù (do hiệu ứng). Nhưng dạo này cơ sở vật chất ở đây bắt đầu đi xuống, hệ thống máy lạnh bị hư, rất nóng. Giá vé 150k nên đặt trước vài ngày tránh tình trạng hết vé.",3
875,"Hôm nay có đi karaoke với ae ở đây,cũng tầm 4h sáng tăng 2 nên không còn tỉnh táo nên bỏ quên cái túi trong phòng***về tới nhà mới nhớ nên quay lại,tới quầy lễ tân là có ng đưa liền tương đầy đủ không bị mất gì,về tới nhà thấy mất cục sạc với dây phone cũng may là không có gì giá trị,cảm thấy buồn cười***nhà hàng lớn doanh thu chắc cũng mấy tỷ mà nv thì lấy đồ vặt vãnh của khách bỏ quên,xem như anh bố thí cho tụi m vậy :)))",0
876,"Khoảng 2h ngày 19/11/2016 mình có hát ở đây, Tính tiền đi về ra tới Nguyễn Thị Thập thì sực nhớ lại đt vẫn còn sạc trong phòng. Mình quay lại thì cục sạc thì còn nhưng đt thì mất (tổng thời gian đi và quay lại là 15p). Đt của mình là Samsung galaxy A5 2016.",2
877,Quán vị trí dễ tìm. Đi ngang hoài mà hôm nay mới ghé. Về phần pv thì nv cũng nhiệt tình. Ca từ 2h đến 6h. Có điều k hài lòng là phòng qa nóng. Chỉ có 1 máy lạnh thui. Mà máy lạnh k bik nó có hoạt động hay k nữa. Thứ 2 là chọn bài hát phải qa cái góc phòng chứ k phải ngồi tại chỗ. T3 là cửa kính k thoải mái ở ngoài nhìn vào là thấy hết trong phòng. T4 là lắp qa nhìu camera trog phòng. T5 là toilet chỉ có 1 phòng duy nhất. Phải chờ đỏi bực bội. Mk về trc nên k bk giá tc là bn chỉ bk là phụ thu đồ ăn ngoài vào là 50k cũng k mắc.,3
878,Phòng cực kỳ sạch sẽ và rộng rãi thoáng mát. Giá cả so với chất lượng thì khá hợp lý.,3
879,"Giá cả hơi cao nhưng chấp nhận được. Khômg gian đẹp, phục vụ chu đáo nhiệt tình nhưng trong lúc hát cứ nhìn vào thấy hơi kho chịu",3
880,good ^^,4
881,"Đây là một trong những nơi có hệ thống karaoke hiện đại, từ dàn loa, máy cảm ứng chọn bài cho đến có cả tích hợp với phần mềm trên app để chọn bài hát luôn. Không gian ở đây thì khỏi chê rồi, giá hát thì tùy phòng nha, mình có up bảng giá lên rồi, mà các bạn yên tâm, phòng giá càng cao thì càng VIP, mình thấy rộng, đẹp quá chừng luôn. Còn nước uống và thức ăn cũng ngon chứ hông như một số nơi được cái này mất cái kia. 

Các loại mocktail và cocktail và nước ép pha rất ngon, bia rượu thì hôm đó ăn chơi lành mạnh nên hông có biết giá như thế nào :D
Món ăn mình kết nhất là 2 món Giò heo muối chiên giòn (138k) và sandwich cuộn tôm xiên que 60k. Tôm tươi, chiên không hề bị nhiều dầu, còn phần giò heo chiên muối thì không bị nhiều phần mỡ, ướp ngon, nhiều nữa ^^, ăn kèm dưa chua ngon lắm.

Nhìn chung nếu ở Q7 thì mình thấy nơi này khá lí tưởng cho nhu cầu giải trí từ mức trung bình đến cao luôn, vì có nhiều loại phòng lắm. Mà âm thanh lại hiện đại nữa chứ",4
882,"Nói thật, mình ở Quảng Ninh đi hát nhiều nhưng nhìn thấy quán thế này đã mê tít rồi. Giá cả thì quá là chấp nhận được.",3
883,"Karaoke này nhìn nổi bật ở khu này lắm nên mình dễ nhớ có ấn tượng, có 29 phòng với đủ phong cách trang trí khác nhau, phòng lớn, phòng nhỏ, phòng Vip, có phòng có sức chứa lên tới 70 người có thể liên hoan tổ chức tiệc, còn mà đi nhóm nhỏ vẫn có phòng, có đủ hết nha, sau khi ấn tượng về cách trang trí 29 phòng khác nhau thì phần âm thanh ánh sáng, và cách chọn bài từ smartphone khi tải phần mềm BTE về điện thoại, bạn sẽ trực tiếp điều khiển, chọn bài bát bằng điện thoại mà không cần dùng remote, cách chọn bài rất nhanh, ở đây sử dụng và trang bị card âm thanh chuyên karaoke thế hệ mới nhất, chất lượng âm thanh và hình ảnh quá chuẩn nha,
Mình rất hài lòng khi hát ở đây, giá cả thì tuỳ giờ và tuỳ phòng, món ăn cũng đa dạng các thể loại, nhân viên phục vụ dễ thương, nhiệt tình,",4
884,"Vừa rồi cùng nhóm bạn ghé Q7 - Idol khoe giọng. Quán khá dễ tìm thấy, ngay góc và rất quành tráng. Sảnh dưới là cà phê, nhưng yên tâm đội ngũ chào đón khách rất nhiệt tình.
Mình hát ở phòng VIP. Ôi cái phòng, với 4 cái màn hình Full HD, cả nhóm xuýt xoa và thích cái phòng đến nỗi muốn ngồi cả đêm ở đấy.
- Âm thanh là điều mình quan tâm nhất khi đi hát, nhưng ở đây thì không có gì để mình phàn nàn, chuyên nghiệp, hay, rất ấm. Hệ thống hiện đại. Một điều cực thích là có thể kết nối với đt của chính mình và chọn bài hát trực tiếp trên đt, qua bài, chọn bài, giảm tăng âm lượng, chỉ cần cái kết nối là cả nhóm đều tự chọn bài hát mà không cần phải dành nhau quyển bài hát hay cái remote.
- Đặc biệt: mình có thể tự tải clip hoặc hình từ điện thoại lên màn hình karaoke để xem, nhất là trong dịp sinh nhật thì điều này khá là lý thú. Mang bánh vào đây đãi tiệc ko bị phụ thu nha, được trang trí phòng free nếu đặt trước nữa. Thích quá ạ.

Cách bố trí, đặt tên cũng như chủ đạo của mỗi phòng được quán chăm chút rất kỹ lượng và đầy sáng tạo. Sẵn tiện, ngỏ ý muốn dạo 1 vòng để chọn lựa phòng, tiện thể mình chụp hình 1 số phòng cho mọi người tham khảo.
- Drink: Đa số mọi người nhóm mình order cocktail và mocktail. Mỗi ly mỗi vẻ ngon khác nhau. Vừa đẹp mắt vừa ngon miệng.
- Food: 
+ Salad thập cẩm:  trộn thịt nguội, trứng, dầu giấm, chua chua ngọt ngọt, vừa miệng.
+ Chân giò heo muối chiên: Món nay nên thử khi tới Q7 - Idol, với mình món này cực ngon, lớp da bên ngoài giòn tan, thịt bên trong mềm vừa đủ, thơm phức khi chấm kèm nước chấm đặc biệt riêng.
+ Gỏi Cá trích rau rừng: Đây là món đặc biệt của quán, mà khi đặc biệt thì chỉ có ngon và ngon, cá phile thơm, cuộn rau rừng, một ít bún, rau thơm và nước chấm, nghe nói món này được chủ quán ""tuyển"" đó nha.
+ Sandwich cuộn tôm: Không nên bỏ qua, bởi món này có cái ngon tuyệt đối, rất giòn, tôm được bóc vỏ thấm gia vị, mà đặc biệt là có vị beo béo. Rất ngon.
Tổng bill hôm ấy, mình hát buổi tối, ăn uống no say cho 6 người mà chỉ có 701.000, giá quá mềm
- Phục vụ:
Chuyên nghiệp và tận tình, hướng dẫn và tư vấn món cho khách đúng theo nhu cầu.
- Giữ xe free - siêu dễ thương và nhiệt tình.
Nhất định còn quay lại quán nhiều lần nữa nữa..",4
885,"Tuần vừa rồi mình có dịp đi chơi khu Phú Mỹ Hưng, ăn uống no say xong cả nhóm kéo nhau ra Q7 Idol karaoke tiếp tục tăng 2. Quán rất rộng và có rất nhiều phòng, decor đa dạng từ phong cách: Ba Tư, Nhật Bản, Shanghai... phòng rộng nhất có sức chứa lên đến 70 người, thích hợp cho đi nhóm hoặc công ty.

Âm thanh ở đây được đầu tư rất bài bản, dàn âm thanh rất hay, hát hay như ca sỹ ^^ Ở đây sử dụng dàn máy công nghệ cao, điều khiển bằng điện thoại (chọn bài, chỉnh âm lượng...) Công nhận được đầu tư rất chuyên nghiệp. Đồ ăn có nhiều món ngon: cá trích, đồ nướng... món nước có cả cocktail, moctail... Nói chung vô đây chơi không lo về việc ăn uống. Mình rất thích việc này.

Nhân viên rất dễ thương, phục vụ tận tình.",4
886,"Âm thanh Q7 Idol công nhận là rất đặc sắc.  Âm thanh hay nhất mà mình được biết. Đồ ăn thì tuyệt vời, giá rất hợp lý. Đồ uống thì khỏi chê rùi, giá cũng rất bình dân. Phục vụ nhiệt tình, chu đáo. Phòng trang trí rất sang trọng, bắt mắt. Mình rất thích khuyến mại ở đây. Lần sau chắc chắn sẽ rủ thêm bạn ghé.",3
